clock	press_act	press_set	state	temp_ext	temp_int	temp_set	time	watch
20250516 160830	1000.0	1000	1	0.6	4.7	0	60	41.07005739212036
20250516 160831	1000.0	1000	1	0.6	4.7	0	60	42.070058822631836
20250516 160832	1000.0	1000	1	0.6	4.7	0	60	43.07006025314331
20250516 160833	1000.0	1000	1	0.6	4.8	0	60	44.070061445236206
20250516 160834	1000.0	1000	1	0.6	4.7	0	60	45.07006311416626
20250516 160835	1000.0	1000	1	0.6	4.7	0	60	46.070064306259155
20250516 160836	1000.0	1000	1	0.6	4.7	0	60	47.07006597518921
20250516 160837	1000.0	1000	1	0.6	4.7	0	60	48.070067167282104
20250516 160838	1000.0	1000	1	0.6	4.7	0	60	49.07006859779358
20250516 160839	1000.0	1000	1	0.6	4.7	0	60	50.070070028305054
20250516 160840	1000.0	1000	1	0.6	4.7	0	60	51.07007145881653
20250516 160841	1000.0	1000	1	0.6	4.7	0	60	52.070072889328
20250516 160842	1000.0	1000	1	0.6	4.7	0	60	53.0700740814209
20250516 160843	1000.0	1000	1	0.6	4.7	0	60	54.07007551193237
20250516 160844	1000.0	1000	1	0.6	4.7	0	60	55.07007694244385
20250516 160845	1000.0	1000	1	0.6	4.7	0	60	56.07007837295532
20250516 160846	1000.0	1000	1	0.6	4.7	0	60	57.0700798034668
20250516 160847	1000.0	1000	1	0.6	4.7	0	60	58.2200813293457
20250516 160848	1000.0	1000	1	0.6	4.8	0	60	59.22008299827576
20250516 160849	1000.0	900	2	0.6	4.7	0	60	60.28008413314819
20250516 160850	921.5	900	2	0.6	4.7	0	60	61.27008557319641
20250516 160851	902.8	900	2	0.6	4.8	0	60	62.270087242126465
20250516 160852	898.5	900	2	0.6	4.7	0	60	63.27008843421936
20250516 160853	899.5	900	2	0.6	4.7	0	60	64.27008986473083
20250516 160854	901.0	900	2	0.6	4.7	0	60	65.27009129524231
20250516 160855	900.2	900	2	0.6	4.7	0	60	66.27009272575378
20250516 160856	899.4	900	2	0.6	4.7	0	60	67.27009415626526
20250516 160857	899.7	900	2	0.6	4.7	0	60	68.27009558677673
20250516 160858	900.4	900	2	0.6	4.7	0	60	69.27009677886963
20250516 160859	900.3	900	2	0.6	4.7	0	60	70.27009844779968
20250516 160900	899.9	900	2	0.6	4.7	0	60	71.27009963989258
20250516 160901	899.7	900	2	0.6	4.7	0	60	72.27010130882263
20250516 160902	899.9	900	2	0.6	4.7	0	60	73.27010250091553
20250516 160903	900.1	900	2	0.6	4.7	0	60	74.27010369300842
20250516 160904	900.1	900	2	0.6	4.7	0	60	75.27010536193848
20250516 160905	900.1	900	2	0.6	4.7	0	60	76.27010655403137
20250516 160906	900.1	900	2	0.6	4.7	0	60	77.27010822296143
20250516 160907	900.2	900	2	0.6	4.7	0	60	78.27010941505432
20250516 160908	900.1	900	2	0.6	4.7	0	60	79.2701108455658
20250516 160909	900.2	900	2	0.6	4.7	0	60	80.27011227607727
20250516 160910	900.2	900	2	0.6	4.7	0	60	81.27011370658875
20250516 160911	900.2	900	2	0.6	4.7	0	60	82.27011513710022
20250516 160912	900.2	900	2	0.6	4.7	0	60	83.2701165676117
20250516 160913	900.2	900	2	0.6	4.7	0	60	84.27011775970459
20250516 160914	900.2	900	2	0.6	4.7	0	60	85.27011942863464
20250516 160915	900.2	900	2	0.6	4.7	0	60	86.27012062072754
20250516 160916	900.2	900	2	0.6	4.7	0	60	87.27012228965759
20250516 160917	900.2	900	2	0.6	4.7	0	60	88.27012348175049
20250516 160918	900.2	900	2	0.6	4.7	0	60	89.27012491226196
20250516 160919	900.2	900	2	0.6	4.7	0	60	90.27012634277344
20250516 160920	900.2	900	2	0.6	4.7	0	60	91.27012753486633
20250516 160921	900.2	900	2	0.6	4.7	0	60	92.27012920379639
20250516 160922	900.2	900	2	0.6	4.7	0	60	93.27013039588928
20250516 160923	900.2	900	2	0.6	4.7	0	60	94.27013182640076
20250516 160924	900.2	900	2	0.6	4.7	0	60	95.27013325691223
20250516 160925	900.2	900	2	0.6	4.7	0	60	96.2701346874237
20250516 160926	900.2	900	2	0.6	4.7	0	60	97.27013611793518
20250516 160927	900.2	900	2	0.6	4.7	0	60	98.27013754844666
20250516 160928	900.2	900	2	0.6	4.7	0	60	99.27013874053955
20250516 160929	900.2	900	2	0.6	4.7	0	60	100.2701404094696
20250516 160930	900.2	900	2	0.5	4.7	0	60	101.2701416015625
20250516 160931	900.2	900	2	0.6	4.7	0	60	102.27014327049255
20250516 160932	900.2	900	2	0.5	4.7	0	60	103.27014446258545
20250516 160933	900.2	900	2	0.6	4.7	0	60	104.2701461315155
20250516 160934	900.2	900	2	0.6	4.7	0	60	105.2701473236084
20250516 160935	900.2	900	2	0.5	4.7	0	60	106.2701485157013
20250516 160936	900.2	900	2	0.6	4.7	0	60	107.27015018463135
20250516 160937	900.2	900	2	0.6	4.7	0	60	108.27015137672424
20250516 160938	900.2	900	2	0.6	4.7	0	60	109.2701530456543
20250516 160939	900.2	900	2	0.6	4.7	0	60	110.27015423774719
20250516 160940	900.2	900	2	0.6	4.7	0	60	111.27015566825867
20250516 160941	900.2	900	2	0.6	4.7	0	60	112.27015709877014
20250516 160942	900.2	900	2	0.6	4.7	0	60	113.27015852928162
20250516 160943	900.2	900	2	0.6	4.7	0	60	114.27015995979309
20250516 160944	900.2	900	2	0.6	4.7	0	60	115.27016139030457
20250516 160945	900.2	900	2	0.6	4.7	0	60	116.27016258239746
20250516 160946	900.2	900	2	0.6	4.7	0	60	117.27016425132751
20250516 160947	900.2	900	2	0.6	4.7	0	60	118.27016544342041
20250516 160948	900.2	900	2	0.6	4.7	0	60	119.27016711235046
20250516 160949	900.2	800	3	0.6	4.7	0	60	120.3301682472229
20250516 160950	821.8	800	3	0.6	4.7	0	60	121.32016968727112
20250516 160951	803.1	800	3	0.6	4.7	0	60	122.32017135620117
20250516 160952	798.4	800	3	0.6	4.7	0	60	123.32017254829407
20250516 160953	799.4	800	3	0.6	4.7	0	60	124.32017397880554
20250516 160954	801.0	800	3	0.6	4.7	0	60	125.32017540931702
20250516 160955	800.2	800	3	0.6	4.7	0	60	126.32017683982849
20250516 160956	799.4	800	3	0.6	4.7	0	60	127.32017803192139
20250516 160957	799.8	800	3	0.6	4.7	0	60	128.32017970085144
20250516 160958	800.5	800	3	0.5	4.7	0	60	129.32018089294434
20250516 160959	800.3	800	3	0.6	4.7	0	60	130.3201825618744
20250516 161000	799.9	800	3	0.5	4.7	0	60	131.32018375396729
20250516 161001	799.7	800	3	0.6	4.7	0	60	132.32018542289734
20250516 161002	800.0	800	3	0.6	4.7	0	60	133.32018661499023
20250516 161003	800.1	800	3	0.5	4.7	0	60	134.32018780708313
20250516 161004	800.1	800	3	0.6	4.7	0	60	135.32018947601318
20250516 161005	800.2	800	3	0.5	4.7	0	60	136.32019066810608
20250516 161006	800.2	800	3	0.6	4.7	0	60	137.32019233703613
20250516 161007	800.2	800	3	0.6	4.7	0	60	138.32019352912903
20250516 161008	800.2	800	3	0.6	4.7	0	60	139.3201949596405
20250516 161009	800.2	800	3	0.6	4.7	0	60	140.32019639015198
20250516 161010	800.2	800	3	0.5	4.7	0	60	141.32019782066345
20250516 161011	800.2	800	3	0.6	4.7	0	60	142.32019925117493
20250516 161012	800.2	800	3	0.6	4.7	0	60	143.3202006816864
20250516 161013	800.2	800	3	0.6	4.7	0	60	144.3202018737793
20250516 161014	800.2	800	3	0.6	4.7	0	60	145.32020354270935
20250516 161015	800.2	800	3	0.6	4.7	0	60	146.32020473480225
20250516 161016	800.2	800	3	0.6	4.7	0	60	147.3202064037323
20250516 161017	800.2	800	3	0.6	4.7	0	60	148.3202075958252
20250516 161018	800.2	800	3	0.6	4.7	0	60	149.32020902633667
20250516 161019	800.3	800	3	0.6	4.7	0	60	150.32021045684814
20250516 161020	800.3	800	3	0.6	4.7	0	60	151.32021164894104
20250516 161021	800.3	800	3	0.6	4.7	0	60	152.3202133178711
20250516 161022	800.2	800	3	0.6	4.7	0	60	153.320214509964
20250516 161023	800.2	800	3	0.6	4.7	0	60	154.32021594047546
20250516 161024	800.2	800	3	0.6	4.7	0	60	155.32021737098694
20250516 161025	800.2	800	3	0.6	4.7	0	60	156.3202188014984
20250516 161026	800.2	800	3	0.6	4.7	0	60	157.3202202320099
20250516 161027	800.2	800	3	0.6	4.7	0	60	158.32022166252136
20250516 161028	800.2	800	3	0.6	4.7	0	60	159.32022285461426
20250516 161029	800.2	800	3	0.6	4.7	0	60	160.3202245235443
20250516 161030	800.2	800	3	0.6	4.7	0	60	161.3202257156372
20250516 161031	800.2	800	3	0.6	4.7	0	60	162.32022738456726
20250516 161032	800.2	800	3	0.6	4.7	0	60	163.32022857666016
20250516 161033	800.2	800	3	0.6	4.7	0	60	164.32023000717163
20250516 161034	800.2	800	3	0.6	4.7	0	60	165.3202314376831
20250516 161035	800.2	800	3	0.6	4.7	0	60	166.32023286819458
20250516 161036	800.2	800	3	0.6	4.7	0	60	167.32023429870605
20250516 161037	800.2	800	3	0.6	4.7	0	60	168.32023549079895
20250516 161038	800.2	800	3	0.6	4.7	0	60	169.32023692131042
20250516 161039	800.2	800	3	0.6	4.7	0	60	170.3202383518219
20250516 161040	800.2	800	3	0.6	4.7	0	60	171.32023978233337
20250516 161041	800.2	800	3	0.6	4.7	0	60	172.32024121284485
20250516 161042	800.2	800	3	0.6	4.7	0	60	173.32024264335632
20250516 161043	800.2	800	3	0.6	4.7	0	60	174.32024383544922
20250516 161044	800.2	800	3	0.6	4.7	0	60	175.32024550437927
20250516 161045	800.2	800	3	0.6	4.7	0	60	176.32024669647217
20250516 161046	800.2	800	3	0.6	4.7	0	60	177.32024836540222
20250516 161047	800.2	800	3	0.6	4.7	0	60	178.32024955749512
20250516 161048	800.2	800	3	0.6	4.7	0	60	179.32025122642517
20250516 161049	800.2	700	4	0.6	4.7	0	60	180.3802523612976
20250516 161050	722.5	700	4	0.6	4.7	0	60	181.37025380134583
20250516 161051	703.4	700	4	0.6	4.7	0	60	182.3702552318573
20250516 161052	698.4	700	4	0.6	4.7	0	60	183.37025666236877
20250516 161053	699.4	700	4	0.6	4.7	0	60	184.37025809288025
20250516 161054	701.1	700	4	0.6	4.7	0	60	185.37025952339172
20250516 161055	700.8	700	4	0.6	4.7	0	60	186.3702609539032
20250516 161056	699.5	700	4	0.6	4.7	0	60	187.3702621459961
20250516 161057	699.6	700	4	0.6	4.7	0	60	188.37026381492615
20250516 161058	700.2	700	4	0.6	4.7	0	60	189.37026500701904
20250516 161059	700.4	700	4	0.6	4.7	0	60	190.3702666759491
20250516 161100	700.3	700	4	0.6	4.7	0	60	191.370267868042
20250516 161101	700.0	700	4	0.6	4.7	0	60	192.37026929855347
20250516 161102	700.1	700	4	0.6	4.7	0	60	193.37027072906494
20250516 161103	700.1	700	4	0.6	4.7	0	60	194.37027215957642
20250516 161104	700.1	700	4	0.6	4.7	0	60	195.3702735900879
20250516 161105	700.2	700	4	0.6	4.7	0	60	196.3702747821808
20250516 161106	700.3	700	4	0.6	4.7	0	60	197.37027621269226
20250516 161107	700.2	700	4	0.6	4.7	0	60	198.37027764320374
20250516 161108	700.3	700	4	0.6	4.7	0	60	199.3702790737152
20250516 161109	700.2	700	4	0.6	4.7	0	60	200.37028050422668
20250516 161110	700.2	700	4	0.6	4.7	0	60	201.37028193473816
20250516 161111	700.2	700	4	0.6	4.7	0	60	202.37028312683105
20250516 161112	700.3	700	4	0.6	4.7	0	60	203.3702847957611
20250516 161113	700.3	700	4	0.6	4.7	0	60	204.370285987854
20250516 161114	700.2	700	4	0.6	4.7	0	60	205.37028765678406
20250516 161115	700.2	700	4	0.6	4.7	0	60	206.37028884887695
20250516 161116	700.2	700	4	0.6	4.7	0	60	207.370290517807
20250516 161117	700.2	700	4	0.6	4.7	0	60	208.3702917098999
20250516 161118	700.2	700	4	0.6	4.7	0	60	209.37029314041138
20250516 161119	700.3	700	4	0.6	4.7	0	60	210.37029457092285
20250516 161120	700.2	700	4	0.6	4.7	0	60	211.37029576301575
20250516 161121	700.2	700	4	0.6	4.7	0	60	212.3702974319458
20250516 161122	700.2	700	4	0.6	4.7	0	60	213.3702986240387
20250516 161123	700.2	700	4	0.6	4.7	0	60	214.37030005455017
20250516 161124	700.2	700	4	0.6	4.7	0	60	215.37030148506165
20250516 161125	700.2	700	4	0.6	4.7	0	60	216.37030291557312
20250516 161126	700.2	700	4	0.6	4.7	0	60	217.3703043460846
20250516 161127	700.3	700	4	0.6	4.7	0	60	218.37030577659607
20250516 161128	700.2	700	4	0.6	4.7	0	60	219.37030696868896
20250516 161129	700.2	700	4	0.6	4.7	0	60	220.37030863761902
20250516 161130	700.2	700	4	0.6	4.7	0	60	221.3703098297119
20250516 161131	700.2	700	4	0.6	4.7	0	60	222.37031149864197
20250516 161132	700.2	700	4	0.6	4.7	0	60	223.37031269073486
20250516 161133	700.2	700	4	0.6	4.7	0	60	224.37031412124634
20250516 161134	700.2	700	4	0.6	4.7	0	60	225.3703155517578
20250516 161135	700.2	700	4	0.6	4.7	0	60	226.3703169822693
20250516 161136	700.2	700	4	0.6	4.7	0	60	227.37031841278076
20250516 161137	700.2	700	4	0.6	4.7	0	60	228.37031960487366
20250516 161138	700.2	700	4	0.6	4.7	0	60	229.37032103538513
20250516 161139	700.2	700	4	0.6	4.7	0	60	230.3703224658966
20250516 161140	700.2	700	4	0.6	4.7	0	60	231.37032389640808
20250516 161141	700.2	700	4	0.6	4.7	0	60	232.37032532691956
20250516 161142	700.2	700	4	0.6	4.7	0	60	233.37032675743103
20250516 161143	700.2	700	4	0.6	4.7	0	60	234.37032794952393
20250516 161144	700.2	700	4	0.6	4.7	0	60	235.37032961845398
20250516 161145	700.2	700	4	0.6	4.7	0	60	236.37033081054688
20250516 161146	700.2	700	4	0.6	4.7	0	60	237.37033247947693
20250516 161147	700.2	700	4	0.6	4.7	0	60	238.37033367156982
20250516 161148	700.3	700	4	0.6	4.7	0	60	239.3703351020813
20250516 161149	700.2	600	5	0.6	4.7	0	60	240.43033647537231
20250516 161150	623.5	600	5	0.6	4.7	0	60	241.42033791542053
20250516 161151	603.8	600	5	0.6	4.7	0	60	242.420339345932
20250516 161152	598.1	600	5	0.6	4.7	0	60	243.42034077644348
20250516 161153	599.3	600	5	0.6	4.7	0	60	244.42034196853638
20250516 161154	601.0	600	5	0.6	4.7	0	60	245.42034363746643
20250516 161155	600.1	600	5	0.6	4.7	0	60	246.42034482955933
20250516 161156	599.4	600	5	0.6	4.7	0	60	247.4203462600708
20250516 161157	600.0	600	5	0.6	4.7	0	60	248.42034769058228
20250516 161158	600.4	600	5	0.6	4.7	0	60	249.42034912109375
20250516 161159	600.2	600	5	0.6	4.7	0	60	250.42035055160522
20250516 161200	599.7	600	5	0.6	4.7	0	60	251.4203519821167
20250516 161201	599.8	600	5	0.6	4.7	0	60	252.4203531742096
20250516 161202	600.0	600	5	0.6	4.7	0	60	253.42035484313965
20250516 161203	600.1	600	5	0.6	4.7	0	60	254.42035603523254
20250516 161204	600.1	600	5	0.6	4.7	0	60	255.4203577041626
20250516 161205	600.1	600	5	0.6	4.7	0	60	256.4203588962555
20250516 161206	600.2	600	5	0.6	4.7	0	60	257.42036032676697
20250516 161207	600.2	600	5	0.6	4.7	0	60	258.42036175727844
20250516 161208	600.2	600	5	0.6	4.7	0	60	259.42036294937134
20250516 161209	600.3	600	5	0.6	4.7	0	60	260.4203646183014
20250516 161210	600.2	600	5	0.6	4.7	0	60	261.4203658103943
20250516 161211	600.2	600	5	0.6	4.7	0	60	262.42036724090576
20250516 161212	600.2	600	5	0.6	4.7	0	60	263.42036867141724
20250516 161213	600.2	600	5	0.6	4.7	0	60	264.4203701019287
20250516 161214	600.2	600	5	0.6	4.7	0	60	265.4203715324402
20250516 161215	600.2	600	5	0.6	4.7	0	60	266.42037296295166
20250516 161216	600.2	600	5	0.6	4.7	0	60	267.42037415504456
20250516 161217	600.2	600	5	0.6	4.7	0	60	268.4203758239746
20250516 161218	600.2	600	5	0.6	4.7	0	60	269.4203770160675
20250516 161219	600.3	600	5	0.6	4.7	0	60	270.42037868499756
20250516 161220	600.2	600	5	0.6	4.7	0	60	271.42037987709045
20250516 161221	600.2	600	5	0.6	4.7	0	60	272.42038130760193
20250516 161222	600.2	600	5	0.6	4.7	0	60	273.4203827381134
20250516 161223	600.2	600	5	0.6	4.7	0	60	274.4203841686249
20250516 161224	600.3	600	5	0.6	4.7	0	60	275.42038559913635
20250516 161225	600.2	600	5	0.6	4.7	0	60	276.42038679122925
20250516 161226	600.2	600	5	0.6	4.7	0	60	277.4203882217407
20250516 161227	600.3	600	5	0.6	4.7	0	60	278.4203896522522
20250516 161228	600.2	600	5	0.5	4.7	0	60	279.4203910827637
20250516 161229	600.3	600	5	0.5	4.7	0	60	280.42039251327515
20250516 161230	600.3	600	5	0.5	4.7	0	60	281.4203939437866
20250516 161231	600.2	600	5	0.5	4.7	0	60	282.4203951358795
20250516 161232	600.2	600	5	0.5	4.7	0	60	283.42039680480957
20250516 161233	600.2	600	5	0.5	4.7	0	60	284.42039799690247
20250516 161234	600.2	600	5	0.5	4.7	0	60	285.4203996658325
20250516 161235	600.2	600	5	0.6	4.7	0	60	286.4204008579254
20250516 161236	600.3	600	5	0.6	4.7	0	60	287.4204022884369
20250516 161237	600.2	600	5	0.6	4.7	0	60	288.42040371894836
20250516 161238	600.2	600	5	0.6	4.7	0	60	289.42040514945984
20250516 161239	600.2	600	5	0.6	4.7	0	60	290.4204065799713
20250516 161240	600.2	600	5	0.6	4.7	0	60	291.4204077720642
20250516 161241	600.2	600	5	0.6	4.7	0	60	292.4204092025757
20250516 161242	600.2	600	5	0.6	4.7	0	60	293.42041063308716
20250516 161243	600.2	600	5	0.6	4.7	0	60	294.42041206359863
20250516 161244	600.2	600	5	0.6	4.7	0	60	295.4204134941101
20250516 161245	600.2	600	5	0.6	4.7	0	60	296.4204149246216
20250516 161246	600.2	600	5	0.6	4.7	0	60	297.4204161167145
20250516 161247	600.2	600	5	0.6	4.7	0	60	298.42041778564453
20250516 161248	600.2	600	5	0.6	4.7	0	60	299.4204189777374
20250516 161249	600.2	500	6	0.6	4.7	0	60	300.480420589447
20250516 161250	524.6	500	6	0.6	4.7	0	60	301.47042202949524
20250516 161251	504.2	500	6	0.6	4.7	0	60	302.4704234600067
20250516 161252	498.0	500	6	0.6	4.7	0	60	303.4704248905182
20250516 161253	499.3	500	6	0.6	4.7	0	60	304.4704260826111
20250516 161254	501.0	500	6	0.6	4.7	0	60	305.47042751312256
20250516 161255	500.0	500	6	0.6	4.7	0	60	306.47042894363403
20250516 161256	499.4	500	6	0.6	4.7	0	60	307.4704303741455
20250516 161257	500.0	500	6	0.6	4.7	0	60	308.470431804657
20250516 161258	500.4	500	6	0.6	4.7	0	60	309.47043323516846
20250516 161259	500.2	500	6	0.6	4.7	0	60	310.47043442726135
20250516 161300	499.7	500	6	0.6	4.7	0	60	311.4704360961914
20250516 161301	499.8	500	6	0.6	4.7	0	60	312.4704372882843
20250516 161302	500.0	500	6	0.6	4.7	0	60	313.47043895721436
20250516 161303	500.1	500	6	0.6	4.7	0	60	314.47044014930725
20250516 161304	500.1	500	6	0.6	4.7	0	60	315.4704418182373
20250516 161305	500.1	500	6	0.6	4.7	0	60	316.4704430103302
20250516 161306	500.2	500	6	0.6	4.7	0	60	317.4704444408417
20250516 161307	500.2	500	6	0.6	4.7	0	60	318.47044587135315
20250516 161308	500.3	500	6	0.6	4.7	0	60	319.47044706344604
20250516 161309	500.2	500	6	0.6	4.7	0	60	320.4704487323761
20250516 161310	500.2	500	6	0.6	4.7	0	60	321.470449924469
20250516 161311	500.3	500	6	0.6	4.7	0	60	322.47045135498047
20250516 161312	500.3	500	6	0.6	4.7	0	60	323.47045278549194
20250516 161313	500.2	500	6	0.6	4.7	0	60	324.4704542160034
20250516 161314	500.2	500	6	0.6	4.7	0	60	325.4704554080963
20250516 161315	500.2	500	6	0.6	4.7	0	60	326.47045707702637
20250516 161316	500.2	500	6	0.6	4.7	0	60	327.47045826911926
20250516 161317	500.2	500	6	0.6	4.7	0	60	328.4704599380493
20250516 161318	500.2	500	6	0.6	4.7	0	60	329.4704611301422
20250516 161319	500.2	500	6	0.6	4.7	0	60	330.47046279907227
20250516 161320	500.2	500	6	0.6	4.7	0	60	331.47046399116516
20250516 161321	500.3	500	6	0.6	4.7	0	60	332.47046542167664
20250516 161322	500.2	500	6	0.6	4.7	0	60	333.4704668521881
20250516 161323	500.2	500	6	0.6	4.7	0	60	334.4704682826996
20250516 161324	500.2	500	6	0.6	4.7	0	60	335.47046971321106
20250516 161325	500.2	500	6	0.6	4.7	0	60	336.47047090530396
20250516 161326	500.2	500	6	0.6	4.7	0	60	337.47047233581543
20250516 161327	500.2	500	6	0.6	4.7	0	60	338.4704737663269
20250516 161328	500.3	500	6	0.6	4.7	0	60	339.4704751968384
20250516 161329	500.2	500	6	0.6	4.7	0	60	340.47047662734985
20250516 161330	500.2	500	6	0.6	4.7	0	60	341.4704780578613
20250516 161331	500.2	500	6	0.6	4.7	0	60	342.4704792499542
20250516 161332	500.2	500	6	0.6	4.7	0	60	343.4704809188843
20250516 161333	500.2	500	6	0.6	4.7	0	60	344.4704821109772
20250516 161334	500.2	500	6	0.6	4.7	0	60	345.4704837799072
20250516 161335	500.2	500	6	0.6	4.7	0	60	346.4704849720001
20250516 161336	500.2	500	6	0.6	4.7	0	60	347.4704864025116
20250516 161337	500.3	500	6	0.6	4.7	0	60	348.47048783302307
20250516 161338	500.2	500	6	0.6	4.7	0	60	349.47048926353455
20250516 161339	500.2	500	6	0.6	4.7	0	60	350.470490694046
20250516 161340	500.2	500	6	0.6	4.7	0	60	351.4704921245575
20250516 161341	500.2	500	6	0.6	4.7	0	60	352.4704933166504
20250516 161342	500.2	500	6	0.6	4.7	0	60	353.47049474716187
20250516 161343	500.2	500	6	0.6	4.7	0	60	354.47049617767334
20250516 161344	500.2	500	6	0.6	4.7	0	60	355.4704976081848
20250516 161345	500.2	500	6	0.6	4.7	0	60	356.4704990386963
20250516 161346	500.2	500	6	0.6	4.7	0	60	357.4705002307892
20250516 161347	500.2	500	6	0.6	4.7	0	60	358.47050189971924
20250516 161348	500.2	500	6	0.6	4.7	0	60	359.47050309181213
20250516 161349	500.2	400	7	0.6	4.7	0	60	360.53050470352173
20250516 161350	425.8	400	7	0.6	4.7	0	60	361.52050614356995
20250516 161351	404.7	400	7	0.6	4.7	0	60	362.5205075740814
20250516 161352	397.9	400	7	0.6	4.7	0	60	363.5205090045929
20250516 161353	399.2	400	7	0.6	4.7	0	60	364.5205101966858
20250516 161354	401.0	400	7	0.6	4.7	0	60	365.52051162719727
20250516 161355	400.1	400	7	0.6	4.7	0	60	366.52051305770874
20250516 161356	399.4	400	7	0.6	4.7	0	60	367.5205144882202
20250516 161357	400.0	400	7	0.6	4.7	0	60	368.5205159187317
20250516 161358	400.4	400	7	0.6	4.7	0	60	369.52051734924316
20250516 161359	400.3	400	7	0.6	4.7	0	60	370.52051854133606
20250516 161400	399.9	400	7	0.6	4.7	0	60	371.5205202102661
20250516 161401	399.8	400	7	0.6	4.7	0	60	372.520521402359
20250516 161402	400.0	400	7	0.6	4.7	0	60	373.52052307128906
20250516 161403	400.1	400	7	0.6	4.7	0	60	374.52052426338196
20250516 161404	400.1	400	7	0.6	4.7	0	60	375.52052569389343
20250516 161405	400.1	400	7	0.6	4.7	0	60	376.5205271244049
20250516 161406	400.2	400	7	0.6	4.7	0	60	377.5205285549164
20250516 161407	400.2	400	7	0.6	4.7	0	60	378.52052998542786
20250516 161408	400.3	400	7	0.6	4.7	0	60	379.52053141593933
20250516 161409	400.3	400	7	0.6	4.7	0	60	380.5205326080322
20250516 161410	400.2	400	7	0.6	4.7	0	60	381.5205340385437
20250516 161411	400.2	400	7	0.6	4.7	0	60	382.5205354690552
20250516 161412	400.3	400	7	0.6	4.7	0	60	383.52053689956665
20250516 161413	400.3	400	7	0.6	4.7	0	60	384.5205383300781
20250516 161414	400.3	400	7	0.6	4.7	0	60	385.520539522171
20250516 161415	400.2	400	7	0.6	4.7	0	60	386.5205411911011
20250516 161416	400.2	400	7	0.6	4.7	0	60	387.52054238319397
20250516 161417	400.2	400	7	0.6	4.7	0	60	388.520544052124
20250516 161418	400.3	400	7	0.6	4.7	0	60	389.5205452442169
20250516 161419	400.2	400	7	0.6	4.7	0	60	390.5205466747284
20250516 161420	400.2	400	7	0.6	4.7	0	60	391.52054810523987
20250516 161421	400.2	400	7	0.6	4.7	0	60	392.52054953575134
20250516 161422	400.2	400	7	0.6	4.7	0	60	393.5205509662628
