clock	press_act	press_set	state	temp_ext	temp_int	temp_set	time	watch
20250512 105348	1000.0	1000	1	0.6	5.1	0	120	0.07000017166137695
20250512 105349	1000.0	1000	1	0.6	5.1	0	120	1.0700013637542725
20250512 105350	1000.0	1000	1	0.6	5.1	0	120	2.070003032684326
20250512 105351	1000.0	1000	1	0.6	5.1	0	120	3.0700042247772217
20250512 105352	1000.0	1000	1	0.6	5.1	0	120	4.070005893707275
20250512 105353	1000.0	1000	1	0.6	5.1	0	120	5.070007085800171
20250512 105354	1000.0	1000	1	0.6	5.1	0	120	6.070008277893066
20250512 105355	1000.0	1000	1	0.7	5.1	0	120	7.07000994682312
20250512 105356	1000.0	1000	1	0.6	5.1	0	120	8.070011138916016
20250512 105357	1000.0	1000	1	0.6	5.1	0	120	9.07001280784607
20250512 105358	1000.0	1000	1	0.7	5.1	0	120	10.070013999938965
20250512 105359	1000.0	1000	1	0.6	5.1	0	120	11.07001543045044
20250512 105400	1000.0	1000	1	0.6	5.1	0	120	12.070016860961914
20250512 105401	1000.0	1000	1	0.6	5.1	0	120	13.070018291473389
20250512 105402	1000.0	1000	1	0.6	5.1	0	120	14.070019721984863
20250512 105403	1000.0	1000	1	0.6	5.1	0	120	15.070021152496338
20250512 105404	1000.0	1000	1	0.6	5.1	0	120	16.070022344589233
20250512 105405	1000.0	1000	1	0.6	5.1	0	120	17.070024013519287
20250512 105406	1000.0	1000	1	0.6	5.1	0	120	18.070025205612183
20250512 105407	1000.0	1000	1	0.6	5.1	0	120	19.070026874542236
20250512 105408	1000.0	1000	1	0.6	5.1	0	120	20.070028066635132
20250512 105409	1000.0	1000	1	0.6	5.1	0	120	21.070029735565186
20250512 105410	1000.0	1000	1	0.7	5.1	0	120	22.07003092765808
20250512 105411	1000.0	1000	1	0.6	5.1	0	120	23.070032119750977
20250512 105412	1000.0	1000	1	0.7	5.1	0	120	24.07003378868103
20250512 105413	1000.0	1000	1	0.6	5.1	0	120	25.070034980773926
20250512 105414	1000.0	1000	1	0.6	5.1	0	120	26.07003664970398
20250512 105415	1000.0	1000	1	0.6	5.1	0	120	27.070037841796875
20250512 105416	1000.0	1000	1	0.6	5.1	0	120	28.07003927230835
20250512 105417	1000.0	1000	1	0.6	5.1	0	120	29.070040702819824
20250512 105418	1000.0	1000	1	0.6	5.1	0	120	30.0700421333313
20250512 105419	1000.0	1000	1	0.6	5.1	0	120	31.070043325424194
20250512 105420	1000.0	1000	1	0.6	5.1	0	120	32.07004499435425
20250512 105421	1000.0	1000	1	0.6	5.1	0	120	33.070046186447144
20250512 105422	1000.0	1000	1	0.6	5.1	0	120	34.0700478553772
20250512 105423	1000.0	1000	1	0.6	5.1	0	120	35.07004904747009
20250512 105424	1000.0	1000	1	0.6	5.1	0	120	36.07005071640015
20250512 105425	1000.0	1000	1	0.6	5.1	0	120	37.07005190849304
20250512 105426	1000.0	1000	1	0.6	5.1	0	120	38.07005310058594
20250512 105427	1000.0	1000	1	0.6	5.1	0	120	39.07005476951599
20250512 105428	1000.0	1000	1	0.6	5.1	0	120	40.07005596160889
20250512 105429	1000.0	1000	1	0.6	5.1	0	120	41.07005763053894
20250512 105430	1000.0	1000	1	0.6	5.1	0	120	42.070058822631836
20250512 105431	1000.0	1000	1	0.6	5.1	0	120	43.07006025314331
20250512 105432	1000.0	1000	1	0.6	5.1	0	120	44.070061683654785
20250512 105433	1000.0	1000	1	0.6	5.1	0	120	45.07006311416626
20250512 105434	1000.0	1000	1	0.6	5.1	0	120	46.070064544677734
20250512 105435	1000.0	1000	1	0.6	5.1	0	120	47.07006597518921
20250512 105436	1000.0	1000	1	0.6	5.1	0	120	48.070067167282104
20250512 105437	1000.0	1000	1	0.6	5.1	0	120	49.080068588256836
20250512 105438	1000.0	1000	1	0.6	5.1	0	120	50.070070028305054
20250512 105439	1000.0	1000	1	0.6	5.1	0	120	51.07007169723511
20250512 105440	1000.0	1000	1	0.6	5.1	0	120	52.070072889328
20250512 105441	1000.0	1000	1	0.6	5.1	0	120	53.07007431983948
20250512 105442	1000.0	1000	1	0.6	5.1	0	120	54.07007575035095
20250512 105443	1000.0	1000	1	0.6	5.1	0	120	55.07007694244385
20250512 105444	1000.0	1000	1	0.6	5.1	0	120	56.0700786113739
20250512 105445	1000.0	1000	1	0.6	5.1	0	120	57.0700798034668
20250512 105446	1000.1	1000	1	0.6	5.1	0	120	58.07008123397827
20250512 105447	1000.0	1000	1	0.6	5.1	0	120	59.06008267402649
20250512 105448	1000.0	1000	1	0.6	5.1	0	120	60.07008409500122
20250512 105449	1000.0	1000	1	0.7	5.1	0	120	61.070085525512695
20250512 105450	1000.0	1000	1	0.7	5.1	0	120	62.07008695602417
20250512 105451	1000.1	1000	1	0.7	5.1	0	120	63.070088148117065
20250512 105452	1000.0	1000	1	0.7	5.1	0	120	64.06008958816528
20250512 105453	1000.0	1000	1	0.7	5.1	0	120	65.07009100914001
20250512 105454	1000.0	1000	1	0.7	5.1	0	120	66.07009267807007
20250512 105455	1000.0	1000	1	0.6	5.1	0	120	67.07009387016296
20250512 105456	1000.0	1000	1	0.6	5.1	0	120	68.07009530067444
20250512 105457	1000.0	1000	1	0.6	5.1	0	120	69.07009673118591
20250512 105458	1000.0	1000	1	0.6	5.1	0	120	70.07009792327881
20250512 105459	1000.0	1000	1	0.6	5.1	0	120	71.07009959220886
20250512 105500	1000.0	1000	1	0.6	5.1	0	120	72.07010078430176
20250512 105501	1000.0	1000	1	0.6	5.1	0	120	73.07010221481323
20250512 105502	1000.0	1000	1	0.6	5.1	0	120	74.0701036453247
20250512 105503	1000.0	1000	1	0.6	5.1	0	120	75.07010507583618
20250512 105504	1000.0	1000	1	0.6	5.1	0	120	76.07010650634766
20250512 105505	1000.0	1000	1	0.6	5.1	0	120	77.07010793685913
20250512 105506	1000.0	1000	1	0.6	5.1	0	120	78.07010912895203
20250512 105507	1000.0	1000	1	0.6	5.1	0	120	79.07011079788208
20250512 105508	1000.0	1000	1	0.7	5.1	0	120	80.07011198997498
20250512 105509	1000.0	1000	1	0.6	5.1	0	120	81.07011365890503
20250512 105510	1000.0	1000	1	0.6	5.1	0	120	82.07011485099792
20250512 105511	1000.0	1000	1	0.7	5.1	0	120	83.07011651992798
20250512 105512	1000.0	1000	1	0.6	5.1	0	120	84.07011771202087
