clock	press_act	press_set	state	temp_ext	temp_int	temp_set	time	watch
20250512 105648	900.2	1000	1	0.6	5.1	0	10	0.07000017166137695
20250512 105649	979.7	1000	1	0.6	5.1	0	10	1.0700016021728516
20250512 105650	997.7	1000	1	0.6	5.1	0	10	2.070002794265747
20250512 105651	1001.2	1000	1	0.6	5.1	0	10	3.0700042247772217
20250512 105652	1000.5	1000	1	0.6	5.1	0	10	4.070005655288696
20250512 105653	999.2	1000	1	0.6	5.1	0	10	5.070007085800171
20250512 105654	999.6	1000	1	0.6	5.1	0	10	6.0700085163116455
20250512 105655	1000.5	1000	1	0.6	5.1	0	10	7.070009708404541
20250512 105656	1000.4	1000	1	0.6	5.1	0	10	8.070011377334595
20250512 105657	1000.1	1000	1	0.6	5.1	0	10	9.07001256942749
20250512 105658	999.8	900	2	0.6	5.1	0	60	10.130014181137085
20250512 105659	919.9	900	2	0.6	5.1	0	60	11.120015621185303
20250512 105700	902.4	900	2	0.6	5.1	0	60	12.120017051696777
20250512 105701	898.6	900	2	0.6	5.1	0	60	13.120018482208252
20250512 105702	899.6	900	2	0.7	5.1	0	60	14.120019674301147
20250512 105703	900.9	900	2	0.7	5.1	0	60	15.120021104812622
20250512 105704	900.3	900	2	0.7	5.1	0	60	16.120022535324097
20250512 105705	899.4	900	2	0.7	5.1	0	60	17.12002396583557
20250512 105706	899.7	900	2	0.7	5.1	0	60	18.120025396347046
20250512 105707	900.3	900	2	0.7	5.1	0	60	19.12002682685852
20250512 105708	900.3	900	2	0.6	5.1	0	60	20.120028018951416
20250512 105709	900.0	900	2	0.6	5.1	0	60	21.12002968788147
20250512 105710	899.8	900	2	0.6	5.1	0	60	22.120030879974365
20250512 105711	900.0	900	2	0.6	5.1	0	60	23.12003254890442
20250512 105712	900.0	900	2	0.6	5.1	0	60	24.120033740997314
20250512 105713	900.1	900	2	0.6	5.1	0	60	25.12003517150879
20250512 105714	900.1	900	2	0.6	5.1	0	60	26.120036602020264
20250512 105715	900.1	900	2	0.7	5.1	0	60	27.12003803253174
20250512 105716	900.1	900	2	0.6	5.1	0	60	28.120039463043213
20250512 105717	900.1	900	2	0.7	5.1	0	60	29.120040893554688
20250512 105718	900.1	900	2	0.7	5.1	0	60	30.120042085647583
20250512 105719	900.1	900	2	0.6	5.1	0	60	31.120043516159058
20250512 105720	900.1	900	2	0.6	5.1	0	60	32.12004494667053
20250512 105721	900.1	900	2	0.6	5.1	0	60	33.12004637718201
20250512 105722	900.1	900	2	0.6	5.1	0	60	34.12004780769348
20250512 105723	900.2	900	2	0.7	5.1	0	60	35.12004899978638
20250512 105724	900.2	900	2	0.6	5.1	0	60	36.12005066871643
20250512 105725	900.2	900	2	0.6	5.1	0	60	37.120051860809326
20250512 105726	900.2	900	2	0.7	5.1	0	60	38.12005352973938
20250512 105727	900.2	900	2	0.7	5.1	0	60	39.120054721832275
20250512 105728	900.2	900	2	0.7	5.1	0	60	40.12005615234375
20250512 105729	900.2	900	2	0.7	5.1	0	60	41.13005757331848
20250512 105730	900.2	900	2	0.7	5.1	0	60	42.1200590133667
20250512 105731	900.2	900	2	0.7	5.1	0	60	43.120060443878174
20250512 105732	900.2	900	2	0.7	5.1	0	60	44.12006187438965
20250512 105733	900.2	900	2	0.6	5.1	0	60	45.120063066482544
20250512 105734	900.2	900	2	0.6	5.1	0	60	46.1200647354126
20250512 105735	900.2	900	2	0.7	5.1	0	60	47.12006592750549
20250512 105736	900.2	900	2	0.6	5.1	0	60	48.12006735801697
20250512 105737	900.2	900	2	0.7	5.1	0	60	49.1300687789917
20250512 105738	900.2	900	2	0.7	5.1	0	60	50.12006998062134
20250512 105739	900.2	900	2	0.6	5.1	0	60	51.12007164955139
20250512 105740	900.2	900	2	0.7	5.1	0	60	52.12007284164429
20250512 105741	900.2	900	2	0.7	5.1	0	60	53.12007451057434
20250512 105742	900.2	900	2	0.6	5.1	0	60	54.120075702667236
20250512 105743	900.2	900	2	0.7	5.1	0	60	55.12007737159729
20250512 105744	900.2	900	2	0.6	5.1	0	60	56.120078563690186
20250512 105745	900.2	900	2	0.6	5.1	0	60	57.12007999420166
20250512 105746	900.2	900	2	0.7	5.1	0	60	58.120081424713135
20250512 105747	900.2	900	2	0.6	5.1	0	60	59.12008285522461
20250512 105748	900.2	900	2	0.7	5.1	0	60	60.120084285736084
20250512 105749	900.2	900	2	0.7	5.0	0	60	61.12008571624756
20250512 105750	900.2	900	2	0.7	5.1	0	60	62.120086908340454
20250512 105751	900.2	900	2	0.7	5.1	0	60	63.12008833885193
20250512 105752	900.2	900	2	0.7	5.0	0	60	64.1200897693634
20250512 105753	900.2	900	2	0.6	5.1	0	60	65.12009119987488
20250512 105754	900.2	900	2	0.7	5.1	0	60	66.12009263038635
20250512 105755	900.2	900	2	0.7	5.0	0	60	67.12009382247925
20250512 105756	900.2	900	2	0.6	5.1	0	60	68.1200954914093
20250512 105757	900.2	900	2	0.6	5.1	0	60	69.1200966835022
20250512 105758	900.2	800	3	0.6	5.1	0	60	70.18009829521179
20250512 105759	821.0	800	3	0.6	5.1	0	60	71.17009973526001
20250512 105800	802.8	800	3	0.6	5.1	0	60	72.1701009273529
20250512 105801	798.6	800	3	0.6	5.1	0	60	73.17010235786438
20250512 105802	799.5	800	3	0.6	5.1	0	60	74.17010378837585
20250512 105803	801.0	800	3	0.6	5.1	0	60	75.17010521888733
20250512 105804	800.3	800	3	0.7	5.1	0	60	76.1701066493988
20250512 105805	799.4	800	3	0.6	5.1	0	60	77.17010807991028
20250512 105806	799.7	800	3	0.7	5.0	0	60	78.17010927200317
20250512 105807	800.4	800	3	0.6	5.1	0	60	79.17011070251465
20250512 105808	800.4	800	3	0.6	5.0	0	60	80.17011213302612
20250512 105809	800.0	800	3	0.6	5.0	0	60	81.1701135635376
20250512 105810	799.8	800	3	0.6	5.0	0	60	82.17011499404907
20250512 105811	800.0	800	3	0.6	5.0	0	60	83.17011618614197
20250512 105812	800.1	800	3	0.6	5.0	0	60	84.17011785507202
20250512 105813	800.1	800	3	0.6	5.0	0	60	85.17011904716492
20250512 105814	800.1	800	3	0.6	5.0	0	60	86.17012071609497
20250512 105815	800.2	800	3	0.6	5.0	0	60	87.17012190818787
20250512 105816	800.2	800	3	0.6	5.0	0	60	88.17012357711792
20250512 105817	800.2	800	3	0.6	5.0	0	60	89.17012476921082
20250512 105818	800.3	800	3	0.6	5.0	0	60	90.17012619972229
20250512 105819	800.2	800	3	0.6	5.0	0	60	91.17012763023376
20250512 105820	800.2	800	3	0.6	5.0	0	60	92.17012906074524
20250512 105821	800.2	800	3	0.6	5.0	0	60	93.17013049125671
20250512 105822	800.2	800	3	0.6	5.0	0	60	94.17013168334961
20250512 105823	800.2	800	3	0.6	5.0	0	60	95.17013311386108
20250512 105824	800.2	800	3	0.6	5.0	0	60	96.17013454437256
20250512 105825	800.2	800	3	0.7	5.0	0	60	97.17013597488403
20250512 105826	800.2	800	3	0.6	5.0	0	60	98.17013740539551
20250512 105827	800.2	800	3	0.7	5.0	0	60	99.17013883590698
20250512 105828	800.2	800	3	0.7	5.0	0	60	100.17014002799988
20250512 105829	800.2	800	3	0.6	5.0	0	60	101.17014169692993
20250512 105830	800.2	800	3	0.6	5.0	0	60	102.17014288902283
20250512 105831	800.2	800	3	0.6	5.0	0	60	103.17014455795288
20250512 105832	800.2	800	3	0.6	5.0	0	60	104.17014575004578
20250512 105833	800.2	800	3	0.6	5.0	0	60	105.17014718055725
20250512 105834	800.2	800	3	0.6	5.0	0	60	106.17014861106873
20250512 105835	800.2	800	3	0.6	5.0	0	60	107.1701500415802
20250512 105836	800.2	800	3	0.6	5.0	0	60	108.17015147209167
20250512 105837	800.3	800	3	0.6	5.0	0	60	109.17015290260315
20250512 105838	800.2	800	3	0.6	5.0	0	60	110.17015409469604
20250512 105839	800.2	800	3	0.6	5.0	0	60	111.17015552520752
20250512 105840	800.2	800	3	0.6	5.0	0	60	112.170156955719
20250512 105841	800.2	800	3	0.6	5.0	0	60	113.17015838623047
20250512 105842	800.2	800	3	0.6	5.0	0	60	114.17015981674194
20250512 105843	800.2	800	3	0.7	5.0	0	60	115.17016100883484
20250512 105844	800.2	800	3	0.7	5.0	0	60	116.17016267776489
20250512 105845	800.2	800	3	0.7	5.0	0	60	117.17016386985779
20250512 105846	800.3	800	3	0.7	5.0	0	60	118.17016553878784
20250512 105847	800.2	800	3	0.7	5.0	0	60	119.17016673088074
20250512 105848	800.2	800	3	0.6	5.0	0	60	120.17016816139221
20250512 105849	800.2	800	3	0.6	5.0	0	60	121.17016959190369
20250512 105850	800.2	800	3	0.6	5.0	0	60	122.17017102241516
20250512 105851	800.2	800	3	0.6	5.0	0	60	123.17017245292664
20250512 105852	800.2	800	3	0.6	5.0	0	60	124.17017388343811
20250512 105853	800.2	800	3	0.6	5.0	0	60	125.170175075531
20250512 105854	800.2	800	3	0.6	5.0	0	60	126.17017674446106
20250512 105855	800.2	800	3	0.6	5.0	0	60	127.17017793655396
20250512 105856	800.2	800	3	0.6	5.0	0	60	128.17017936706543
20250512 105857	800.2	800	3	0.6	5.0	0	60	129.1701807975769
20250512 105858	800.2	700	4	0.7	5.0	0	60	130.2301824092865
20250512 105859	721.7	700	4	0.6	5.0	0	60	131.22018384933472
20250512 105900	703.0	700	4	0.7	5.0	0	60	132.2201850414276
20250512 105901	698.4	700	4	0.7	5.0	0	60	133.2201864719391
20250512 105902	699.5	700	4	0.6	5.0	0	60	134.22018790245056
20250512 105903	701.1	700	4	0.6	5.0	0	60	135.22018933296204
20250512 105904	700.2	700	4	0.6	5.0	0	60	136.2201907634735
20250512 105905	699.3	700	4	0.6	5.0	0	60	137.22019219398499
20250512 105906	699.8	700	4	0.6	5.0	0	60	138.22019338607788
20250512 105907	700.5	700	4	0.6	5.0	0	60	139.22019481658936
20250512 105908	700.5	700	4	0.6	5.0	0	60	140.22019624710083
20250512 105909	700.1	700	4	0.6	5.0	0	60	141.2201976776123
20250512 105910	699.7	700	4	0.6	5.0	0	60	142.22019910812378
20250512 105911	699.8	700	4	0.6	5.0	0	60	143.22020030021667
20250512 105912	700.0	700	4	0.6	5.0	0	60	144.22020196914673
20250512 105913	700.1	700	4	0.6	5.0	0	60	145.22020316123962
20250512 105914	700.1	700	4	0.6	5.0	0	60	146.22020483016968
20250512 105915	700.1	700	4	0.6	5.0	0	60	147.22020602226257
20250512 105916	700.2	700	4	0.7	5.0	0	60	148.22020745277405
20250512 105917	700.2	700	4	0.6	5.0	0	60	149.22020888328552
20250512 105918	700.3	700	4	0.6	5.0	0	60	150.220210313797
20250512 105919	700.2	700	4	0.6	5.0	0	60	151.22021174430847
20250512 105920	700.3	700	4	0.7	5.0	0	60	152.22021317481995
20250512 105921	700.2	700	4	0.6	5.0	0	60	153.22021436691284
20250512 105922	700.3	700	4	0.6	5.0	0	60	154.2202160358429
20250512 105923	700.2	700	4	0.6	5.0	0	60	155.2202172279358
20250512 105924	700.2	700	4	0.7	5.0	0	60	156.22021865844727
20250512 105925	700.2	700	4	0.7	5.0	0	60	157.22022008895874
20250512 105926	700.3	700	4	0.7	5.0	0	60	158.22022128105164
20250512 105927	700.2	700	4	0.7	5.0	0	60	159.2202229499817
20250512 105928	700.2	700	4	0.7	5.0	0	60	160.22022414207458
20250512 105929	700.2	700	4	0.7	5.0	0	60	161.22022581100464
20250512 105930	700.2	700	4	0.7	5.0	0	60	162.22022700309753
20250512 105931	700.3	700	4	0.7	5.0	0	60	163.2202286720276
20250512 105932	700.2	700	4	0.6	5.0	0	60	164.22022986412048
20250512 105933	700.2	700	4	0.6	5.0	0	60	165.22023129463196
20250512 105934	700.3	700	4	0.6	5.0	0	60	166.22023272514343
20250512 105935	700.2	700	4	0.7	5.0	0	60	167.2202341556549
20250512 105936	700.2	700	4	0.6	5.0	0	60	168.22023558616638
20250512 105937	700.2	700	4	0.7	5.0	0	60	169.22023701667786
20250512 105938	700.2	700	4	0.7	5.0	0	60	170.22023820877075
20250512 105939	700.2	700	4	0.7	5.0	0	60	171.22023963928223
20250512 105940	700.2	700	4	0.6	5.0	0	60	172.2202410697937
20250512 105941	700.2	700	4	0.7	5.0	0	60	173.2202422618866
20250512 105942	700.3	700	4	0.6	5.0	0	60	174.22024393081665
20250512 105943	700.2	700	4	0.6	5.0	0	60	175.22024512290955
20250512 105944	700.2	700	4	0.6	5.0	0	60	176.2202467918396
20250512 105945	700.2	700	4	0.6	5.0	0	60	177.2202479839325
20250512 105946	700.2	700	4	0.6	5.0	0	60	178.22024965286255
20250512 105947	700.2	700	4	0.6	5.0	0	60	179.22025084495544
20250512 105948	700.2	700	4	0.6	5.0	0	60	180.22025227546692
20250512 105949	700.2	700	4	0.6	5.0	0	60	181.2202537059784
20250512 105950	700.2	700	4	0.6	5.0	0	60	182.22025513648987
20250512 105951	700.2	700	4	0.6	5.0	0	60	183.22025656700134
20250512 105952	700.2	700	4	0.6	5.0	0	60	184.22025799751282
20250512 105953	700.2	700	4	0.6	5.0	0	60	185.2202591896057
20250512 105954	700.2	700	4	0.6	5.0	0	60	186.22026085853577
20250512 105955	700.2	700	4	0.7	5.0	0	60	187.22026205062866
