clock	press_act	press_set	state	temp_ext	temp_int	temp_set	time	watch
20250512 165746	300.0	300	118	50.0	49.2	50	60	32.07004499435425
20250512 165747	300.0	300	118	50.0	49.2	50	60	33.070046186447144
20250512 165748	300.0	300	118	50.0	49.2	50	60	34.0700478553772
20250512 165749	300.0	300	118	50.0	49.2	50	60	35.07004904747009
20250512 165750	300.0	300	118	50.0	49.2	50	60	36.07005071640015
20250512 165751	300.0	300	118	50.0	49.2	50	60	37.07005190849304
20250512 165752	300.0	300	118	50.0	49.2	50	60	38.07005333900452
20250512 165753	300.0	300	118	50.0	49.2	50	60	39.07005476951599
20250512 165754	300.0	300	118	50.0	49.2	50	60	40.070056200027466
20250512 165755	300.0	300	118	50.0	49.2	50	60	41.07005763053894
20250512 165756	300.0	300	118	50.0	49.2	50	60	42.070058822631836
20250512 165757	300.0	300	118	50.0	49.2	50	60	43.07006025314331
20250512 165758	300.0	300	118	50.0	49.2	50	60	44.070061683654785
20250512 165759	300.0	300	118	50.0	49.2	50	60	45.07006311416626
20250512 165800	300.0	300	118	50.0	49.2	50	60	46.070064306259155
20250512 165801	300.0	300	118	50.0	49.2	50	60	47.07006597518921
20250512 165802	300.0	300	118	50.0	49.2	50	60	48.070067167282104
20250512 165803	300.0	300	118	50.0	49.2	50	60	49.07006883621216
20250512 165804	300.0	300	118	50.0	49.2	50	60	50.070070028305054
20250512 165805	300.0	300	118	50.0	49.2	50	60	51.07007169723511
20250512 165806	300.0	300	118	50.0	49.2	50	60	52.070072889328
20250512 165807	300.0	300	118	50.0	49.2	50	60	53.07007431983948
20250512 165808	300.0	300	118	50.0	49.2	50	60	54.07007575035095
20250512 165809	300.0	300	118	50.0	49.2	50	60	55.07007718086243
20250512 165810	300.0	300	118	50.0	49.2	50	60	56.0700786113739
20250512 165811	300.0	300	118	50.0	49.2	50	60	57.0700798034668
20250512 165812	300.0	300	118	50.0	49.2	50	60	58.07008123397827
20250512 165813	300.0	300	118	50.0	49.2	50	60	59.070082664489746
20250512 165814	300.1	200	119	50.0	49.2	50	60	60.13008403778076
20250512 165815	226.9	200	119	50.0	49.2	50	60	61.12008547782898
20250512 165816	205.0	200	119	50.0	49.2	50	60	62.12008714675903
20250512 165817	198.0	200	119	50.0	49.2	50	60	63.12008833885193
20250512 165818	199.0	200	119	50.0	49.2	50	60	64.12009000778198
20250512 165819	201.1	200	119	50.0	49.2	50	60	65.12009119987488
20250512 165820	200.2	200	119	50.0	49.2	50	60	66.12009263038635
20250512 165821	199.5	200	119	50.0	49.2	50	60	67.12009406089783
20250512 165822	199.8	200	119	50.0	49.2	50	60	68.1200954914093
20250512 165823	200.3	200	119	50.0	49.2	50	60	69.12009692192078
20250512 165824	200.2	200	119	50.0	49.2	50	60	70.12009811401367
20250512 165825	199.9	200	119	50.0	49.2	50	60	71.12009954452515
20250512 165826	199.8	200	119	50.0	49.2	50	60	72.12010097503662
20250512 165827	200.0	200	119	50.0	49.2	50	60	73.1201024055481
20250512 165828	200.0	200	119	50.0	49.2	50	60	74.12010383605957
20250512 165829	200.1	200	119	50.0	49.2	50	60	75.12010526657104
20250512 165830	200.1	200	119	50.0	49.2	50	60	76.12010645866394
20250512 165831	200.1	200	119	50.0	49.2	50	60	77.120108127594
20250512 165832	200.2	200	119	50.0	49.2	50	60	78.12010931968689
20250512 165833	200.2	200	119	50.0	49.2	50	60	79.12011098861694
20250512 165834	200.2	200	119	50.0	49.2	50	60	80.12011218070984
20250512 165835	200.3	200	119	50.0	49.2	50	60	81.12011361122131
20250512 165836	200.2	200	119	50.0	49.2	50	60	82.12011504173279
20250512 165837	200.2	200	119	50.0	49.2	50	60	83.12011647224426
20250512 165838	200.2	200	119	50.0	49.2	50	60	84.12011790275574
20250512 165839	200.2	200	119	50.0	49.2	50	60	85.12011933326721
20250512 165840	200.2	200	119	50.0	49.2	50	60	86.12012052536011
20250512 165841	200.2	200	119	50.0	49.2	50	60	87.12012195587158
20250512 165842	200.2	200	119	50.0	49.2	50	60	88.12012338638306
20250512 165843	200.2	200	119	50.0	49.2	50	60	89.12012481689453
20250512 165844	200.2	200	119	50.0	49.2	50	60	90.120126247406
20250512 165845	200.2	200	119	50.0	49.2	50	60	91.1201274394989
20250512 165846	200.3	200	119	50.0	49.2	50	60	92.12012910842896
20250512 165847	200.3	200	119	50.0	49.2	50	60	93.12013030052185
20250512 165848	200.2	200	119	50.0	49.2	50	60	94.1201319694519
20250512 165849	200.2	200	119	50.0	49.2	50	60	95.1201331615448
20250512 165850	200.2	200	119	50.0	49.2	50	60	96.12013459205627
20250512 165851	200.2	200	119	50.0	49.2	50	60	97.12013602256775
20250512 165852	200.2	200	119	50.0	49.2	50	60	98.12013745307922
20250512 165853	200.2	200	119	50.0	49.2	50	60	99.1201388835907
20250512 165854	200.3	200	119	50.0	49.2	50	60	100.12014031410217
20250512 165855	200.2	200	119	50.0	49.2	50	60	101.12014150619507
20250512 165856	200.2	200	119	50.0	49.2	50	60	102.12014293670654
20250512 165857	200.2	200	119	50.0	49.2	50	60	103.12014436721802
20250512 165858	200.2	200	119	50.0	49.2	50	60	104.12014579772949
20250512 165859	200.2	200	119	50.0	49.2	50	60	105.12014722824097
20250512 165900	200.2	200	119	50.0	49.2	50	60	106.12014842033386
20250512 165901	200.2	200	119	50.0	49.2	50	60	107.12015008926392
20250512 165902	200.2	200	119	50.0	49.2	50	60	108.12015128135681
20250512 165903	200.2	200	119	50.0	49.2	50	60	109.12015295028687
20250512 165904	200.2	200	119	50.0	49.2	50	60	110.12015414237976
20250512 165905	200.2	200	119	50.0	49.2	50	60	111.12015557289124
20250512 165906	200.2	200	119	50.0	49.2	50	60	112.12015700340271
20250512 165907	200.2	200	119	50.0	49.2	50	60	113.12015843391418
20250512 165908	200.2	200	119	50.0	49.2	50	60	114.12015986442566
20250512 165909	200.2	200	119	50.0	49.2	50	60	115.12016129493713
20250512 165910	200.2	200	119	50.0	49.2	50	60	116.12016248703003
20250512 165911	200.2	200	119	50.0	49.2	50	60	117.1201639175415
20250512 165912	200.2	200	119	50.0	49.2	50	60	118.12016534805298
20250512 165913	200.2	200	119	50.0	49.2	50	60	119.12016677856445
20250512 165914	200.2	100	120	50.0	49.2	50	60	120.18016815185547
20250512 165915	127.3	100	120	50.0	49.2	50	60	121.17016959190369
20250512 165916	105.4	100	120	50.0	49.2	50	60	122.17017126083374
20250512 165917	97.8	100	120	50.0	49.2	50	60	123.17017245292664
20250512 165918	98.8	100	120	50.0	49.2	50	60	124.17017388343811
20250512 165919	101.1	100	120	50.0	49.2	50	60	125.17017531394958
20250512 165920	100.9	100	120	50.0	49.2	50	60	126.17017674446106
20250512 165921	99.8	100	120	50.0	49.2	50	60	127.17017817497253
20250512 165922	99.7	100	120	50.0	49.2	50	60	128.170179605484
20250512 165923	100.0	100	120	50.0	49.2	50	60	129.1701807975769
20250512 165924	100.2	100	120	50.0	49.2	50	60	130.17018222808838
20250512 165925	100.1	100	120	50.0	49.2	50	60	131.17018365859985
20250512 165926	99.9	100	120	50.0	49.2	50	60	132.17018508911133
20250512 165927	100.0	100	120	50.0	49.2	50	60	133.1701865196228
20250512 165928	100.0	100	120	50.0	49.2	50	60	134.1701877117157
20250512 165929	100.0	100	120	50.0	49.2	50	60	135.17018938064575
20250512 165930	100.0	100	120	50.0	49.2	50	60	136.17019057273865
20250512 165931	100.1	100	120	50.0	49.2	50	60	137.1701922416687
20250512 165932	100.1	100	120	50.0	49.2	50	60	138.1701934337616
20250512 165933	100.2	100	120	50.0	49.2	50	60	139.17019510269165
20250512 165934	100.2	100	120	50.0	49.2	50	60	140.17019629478455
20250512 165935	100.2	100	120	50.0	49.2	50	60	141.17019772529602
20250512 165936	100.2	100	120	50.0	49.2	50	60	142.1701991558075
20250512 165937	100.2	100	120	50.0	49.2	50	60	143.17020058631897
20250512 165938	100.2	100	120	50.0	49.2	50	60	144.17020177841187
20250512 165939	100.2	100	120	50.0	49.2	50	60	145.17020344734192
20250512 165940	100.2	100	120	50.0	49.2	50	60	146.17020463943481
20250512 165941	100.2	100	120	50.0	49.2	50	60	147.1702060699463
20250512 165942	100.2	100	120	50.0	49.2	50	60	148.17020750045776
20250512 165943	100.2	100	120	50.0	49.2	50	60	149.17020869255066
20250512 165944	100.2	100	120	50.0	49.2	50	60	150.1702103614807
20250512 165945	100.2	100	120	50.0	49.2	50	60	151.1702115535736
20250512 165946	100.2	100	120	50.0	49.2	50	60	152.17021322250366
20250512 165947	100.2	100	120	50.0	49.2	50	60	153.17021441459656
20250512 165948	100.2	100	120	50.0	49.2	50	60	154.1702160835266
20250512 165949	100.2	100	120	50.0	49.2	50	60	155.1702172756195
20250512 165950	100.2	100	120	50.0	49.2	50	60	156.17021870613098
20250512 165951	100.2	100	120	50.0	49.2	50	60	157.17022013664246
20250512 165952	100.2	100	120	50.0	49.2	50	60	158.17022156715393
20250512 165953	100.2	100	120	50.0	49.2	50	60	159.1702229976654
20250512 165954	100.2	100	120	50.0	49.2	50	60	160.17022442817688
20250512 165955	100.2	100	120	50.0	49.2	50	60	161.17022562026978
20250512 165956	100.2	100	120	50.0	49.2	50	60	162.17022705078125
20250512 165957	100.2	100	120	50.0	49.2	50	60	163.17022848129272
20250512 165958	100.2	100	120	50.0	49.2	50	60	164.1702299118042
20250512 165959	100.2	100	120	50.0	49.2	50	60	165.17023134231567
20250512 170000	100.2	100	120	50.0	49.2	50	60	166.17023253440857
20250512 170001	100.2	100	120	50.0	49.2	50	60	167.17023420333862
20250512 170002	100.2	100	120	50.0	49.2	50	60	168.17023539543152
20250512 170003	100.2	100	120	50.0	49.2	50	60	169.17023706436157
20250512 170004	100.2	100	120	50.0	49.2	50	60	170.17023825645447
20250512 170005	100.2	100	120	50.0	49.2	50	60	171.17023968696594
20250512 170006	100.2	100	120	50.0	49.2	50	60	172.17024111747742
20250512 170007	100.2	100	120	50.0	49.2	50	60	173.1702425479889
20250512 170008	100.2	100	120	50.0	49.2	50	60	174.17024397850037
20250512 170009	100.2	100	120	50.0	49.2	50	60	175.17024540901184
20250512 170010	100.2	100	120	50.0	49.2	50	60	176.17024660110474
20250512 170011	100.2	100	120	50.0	49.2	50	60	177.1702482700348
20250512 170012	100.2	100	120	50.0	49.2	50	60	178.17024946212769
20250512 170013	100.2	100	120	50.0	49.2	50	60	179.17025089263916
20250512 170014	100.2	0	121	50.0	49.2	50	60	180.23025226593018
20250512 170015	29.6	0	121	50.0	49.2	50	60	181.2202537059784
20250512 170016	10.3	0	121	50.0	49.2	50	60	182.22025537490845
20250512 170017	9.2	0	121	50.0	49.2	50	60	183.22025656700134
20250512 170018	-1.1	0	121	50.0	49.2	50	60	184.22025799751282
20250512 170019	-1.1	0	121	50.0	49.2	50	60	185.2202594280243
20250512 170020	-1.1	0	121	50.0	49.2	50	60	186.22026085853577
20250512 170021	-1.1	0	121	50.0	49.2	50	60	187.22026228904724
20250512 170022	-1.2	0	121	50.0	49.2	50	60	188.22026371955872
20250512 170023	-1.1	0	121	50.0	49.2	50	60	189.2202649116516
20250512 170024	-1.1	0	121	50.0	49.2	50	60	190.22026658058167
20250512 170025	-1.1	0	121	50.0	49.2	50	60	191.22026777267456
20250512 170026	-1.0	0	121	50.0	49.2	50	60	192.22026920318604
20250512 170027	-1.1	0	121	50.0	49.2	50	60	193.2202706336975
20250512 170028	-1.1	0	121	50.0	49.2	50	60	194.2202718257904
20250512 170029	-1.1	0	121	50.0	49.2	50	60	195.22027349472046
20250512 170030	-1.1	0	121	50.0	49.2	50	60	196.22027468681335
20250512 170031	-1.0	0	121	50.0	49.2	50	60	197.2202763557434
20250512 170032	-1.0	0	121	50.0	49.2	50	60	198.2202775478363
20250512 170033	-0.8	0	121	50.0	49.2	50	60	199.22027897834778
20250512 170034	0.4	0	121	50.0	49.2	50	60	200.22028040885925
20250512 170035	3.1	0	121	50.0	49.2	50	60	201.22028183937073
20250512 170036	3.8	0	121	50.0	49.2	50	60	202.2202832698822
20250512 170037	2.5	0	121	50.0	49.2	50	60	203.22028470039368
20250512 170038	2.2	0	121	50.0	49.2	50	60	204.22028589248657
20250512 170039	2.2	0	121	50.0	49.2	50	60	205.22028756141663
20250512 170040	0.3	0	121	50.0	49.2	50	60	206.22028875350952
20250512 170041	-0.3	0	121	50.0	49.2	50	60	207.4202902317047
20250512 170042	-0.3	0	121	50.0	49.2	50	60	208.42029190063477
20250512 170043	-0.3	0	121	50.0	49.2	50	60	209.42029309272766
20250512 170044	-0.2	0	121	50.0	49.2	50	60	210.42029476165771
20250512 170045	-0.2	0	121	50.0	49.2	50	60	211.4202959537506
20250512 170046	-0.2	0	121	50.0	49.2	50	60	212.42029762268066
20250512 170047	-0.2	0	121	50.0	49.2	50	60	213.42029881477356
20250512 170048	-0.2	0	121	50.0	49.2	50	60	214.42030024528503
20250512 170049	-0.1	0	121	50.0	49.2	50	60	215.4203016757965
20250512 170050	-0.1	0	121	50.0	49.2	50	60	216.4203028678894
20250512 170051	-0.1	0	121	50.0	49.2	50	60	217.42030453681946
20250512 170052	-0.1	0	121	50.0	49.2	50	60	218.42030572891235
20250512 170053	0.3	0	121	50.0	49.2	50	60	219.42030715942383
20250512 170054	0.6	0	121	50.0	49.2	50	60	220.4203085899353
20250512 170055	0.6	0	121	50.0	49.2	50	60	221.42031002044678
20250512 170056	0.6	0	121	50.0	49.2	50	60	222.42031145095825
20250512 170057	0.6	0	121	50.0	49.2	50	60	223.42031288146973
20250512 170058	0.5	0	121	50.0	49.2	50	60	224.42031407356262
20250512 170059	0.6	0	121	50.0	49.2	50	60	225.42031574249268
20250512 170100	0.6	0	121	50.0	49.2	50	60	226.42031693458557
20250512 170101	0.6	0	121	50.0	49.2	50	60	227.42031860351562
20250512 170102	0.6	0	121	50.0	49.2	50	60	228.42031979560852
20250512 170103	0.6	0	121	50.0	49.2	50	60	229.42032122612
20250512 170104	0.6	0	121	50.0	49.2	50	60	230.42032265663147
20250512 170105	0.6	0	121	50.0	49.2	50	60	231.42032384872437
20250512 170106	0.6	0	121	50.0	49.2	50	60	232.42032551765442
20250512 170107	0.6	0	121	50.0	49.2	50	60	233.42032670974731
20250512 170108	0.3	0	121	50.0	49.2	50	60	234.4203281402588
20250512 170109	0.0	0	121	50.0	49.2	50	60	235.42032957077026
20250512 170110	-0.2	0	121	50.0	49.2	50	60	236.42033100128174
20250512 170111	-0.3	0	121	50.0	49.2	50	60	237.4203324317932
20250512 170112	-0.3	0	121	50.0	49.2	50	60	238.4203338623047
20250512 170113	-0.3	0	121	50.0	49.2	50	60	239.42033505439758
20250512 170114	-0.3	0	122	50.0	49.2	50	60	240.48033666610718
20250512 170115	-0.3	0	122	50.0	49.2	50	60	241.4703381061554
20250512 170116	-0.3	0	122	50.0	49.2	50	60	242.47033953666687
20250512 170117	-0.2	0	122	50.0	49.2	50	60	243.47034096717834
20250512 170118	-0.3	0	122	50.0	49.2	50	60	244.47034215927124
20250512 170119	-0.3	0	122	50.0	49.2	50	60	245.4703438282013
20250512 170120	-0.3	0	122	50.0	49.2	50	60	246.4703450202942
20250512 170121	-0.3	0	122	50.0	49.2	50	60	247.47034645080566
20250512 170122	-0.2	0	122	50.0	49.2	50	60	248.47034788131714
20250512 170123	-0.1	0	122	50.0	49.2	50	60	249.4703493118286
20250512 170124	0.2	0	122	50.0	49.2	50	60	250.4703507423401
20250512 170125	0.6	0	122	50.0	49.2	50	60	251.47035217285156
20250512 170126	0.8	0	122	50.0	49.2	50	60	252.47035336494446
20250512 170127	0.8	0	122	50.0	49.2	50	60	253.4703550338745
20250512 170128	0.7	0	122	50.0	49.2	50	60	254.4703562259674
20250512 170129	0.7	0	122	50.0	49.2	50	60	255.47035789489746
20250512 170130	0.7	0	122	50.0	49.2	50	60	256.47035908699036
20250512 170131	0.7	0	122	50.0	49.2	50	60	257.47036051750183
20250512 170132	0.7	0	122	50.0	49.2	50	60	258.4703619480133
20250512 170133	0.7	0	122	50.0	49.2	50	60	259.4703633785248
20250512 170134	0.7	0	122	50.0	49.2	50	60	260.47036480903625
20250512 170135	0.7	0	122	50.0	49.2	50	60	261.47036600112915
20250512 170136	0.7	0	122	50.0	49.2	50	60	262.4703674316406
20250512 170137	0.7	0	122	50.0	49.2	50	60	263.4703688621521
20250512 170138	0.7	0	122	50.0	49.2	50	60	264.4703702926636
20250512 170139	0.3	0	122	50.0	49.2	50	60	265.47037172317505
20250512 170140	0.0	0	122	50.0	49.2	50	60	266.4703731536865
20250512 170141	-0.2	0	122	50.0	49.2	50	60	267.4703743457794
20250512 170142	-0.3	0	122	50.0	49.2	50	60	268.4703760147095
20250512 170143	-0.3	0	122	50.0	49.2	50	60	269.47037720680237
20250512 170144	-0.3	0	122	50.0	49.2	50	60	270.4703788757324
20250512 170145	-0.3	0	122	50.0	49.2	50	60	271.4703800678253
20250512 170146	-0.3	0	122	50.0	49.2	50	60	272.4703814983368
20250512 170147	-0.3	0	122	50.0	49.2	50	60	273.47038292884827
20250512 170148	-0.2	0	122	50.0	49.2	50	60	274.47038435935974
20250512 170149	-0.2	0	122	50.0	49.2	50	60	275.4703857898712
20250512 170150	-0.2	0	122	50.0	49.2	50	60	276.4703869819641
20250512 170151	-0.2	0	122	50.0	49.2	50	60	277.4703884124756
20250512 170152	-0.2	0	122	50.0	49.2	50	60	278.47038984298706
20250512 170153	-0.2	0	122	50.0	49.2	50	60	279.47039127349854
20250512 170154	-0.1	0	122	50.0	49.2	50	60	280.47039270401
20250512 170155	0.1	0	122	50.0	49.2	50	60	281.4703941345215
20250512 170156	0.5	0	122	50.0	49.2	50	60	282.4703953266144
20250512 170157	0.8	0	122	50.0	49.2	50	60	283.47039699554443
20250512 170158	0.7	0	122	50.0	49.2	50	60	284.47039818763733
20250512 170159	0.7	0	122	50.0	49.2	50	60	285.4703998565674
20250512 170200	0.7	0	122	50.0	49.2	50	60	286.4704010486603
20250512 170201	0.6	0	122	50.0	49.2	50	60	287.47040271759033
20250512 170202	0.7	0	122	50.0	49.2	50	60	288.4704039096832
20250512 170203	0.6	0	122	50.0	49.2	50	60	289.4704053401947
20250512 170204	0.6	0	122	50.0	49.2	50	60	290.4704067707062
20250512 170205	0.6	0	122	50.0	49.2	50	60	291.47040820121765
20250512 170206	0.6	0	122	50.0	49.2	50	60	292.4704096317291
20250512 170207	0.6	0	122	50.0	49.2	50	60	293.470410823822
20250512 170208	0.6	0	122	50.0	49.2	50	60	294.4704122543335
20250512 170209	0.6	0	122	50.0	49.2	50	60	295.47041368484497
20250512 170210	0.2	0	122	50.0	49.2	50	60	296.47041511535645
20250512 170211	0.0	0	122	50.0	49.2	50	60	297.47041630744934
20250512 170212	-0.2	0	122	50.0	49.2	50	60	298.4704179763794
20250512 170213	-0.2	0	122	50.0	49.2	50	60	299.4704191684723
20250512 170214	-0.3	100	123	50.0	49.2	50	60	300.5304207801819
20250512 170215	20.8	100	123	50.0	49.2	50	60	301.5204222202301
20250512 170216	80.8	100	123	50.0	49.2	50	60	302.5204236507416
20250512 170217	97.7	100	123	50.0	49.2	50	60	303.52042508125305
20250512 170218	102.8	100	123	50.0	49.2	50	60	304.5204265117645
20250512 170219	99.8	100	123	50.0	49.2	50	60	305.5204277038574
20250512 170220	98.9	100	123	50.0	49.2	50	60	306.5204291343689
20250512 170221	100.3	100	123	50.0	49.2	50	60	307.52043056488037
20250512 170222	100.4	100	123	50.0	49.2	50	60	308.52043199539185
20250512 170223	100.0	100	123	50.0	49.2	50	60	309.5204334259033
20250512 170224	99.7	100	123	50.0	49.2	50	60	310.5204346179962
20250512 170225	99.9	100	123	50.0	49.2	50	60	311.52043628692627
20250512 170226	100.2	100	123	50.0	49.2	50	60	312.52043747901917
20250512 170227	100.2	100	123	50.0	49.2	50	60	313.5204391479492
20250512 170228	100.2	100	123	50.0	49.2	50	60	314.5204403400421
20250512 170229	100.2	100	123	50.0	49.2	50	60	315.52044200897217
20250512 170230	100.1	100	123	50.0	49.2	50	60	316.52044320106506
20250512 170231	100.1	100	123	50.0	49.2	50	60	317.52044463157654
20250512 170232	100.1	100	123	50.0	49.2	50	60	318.520446062088
20250512 170233	100.1	100	123	50.0	49.2	50	60	319.5204474925995
20250512 170234	100.0	100	123	50.0	49.2	50	60	320.52044892311096
20250512 170235	100.0	100	123	50.0	49.2	50	60	321.52045011520386
20250512 170236	100.0	100	123	50.0	49.2	50	60	322.52045154571533
20250512 170237	100.0	100	123	50.0	49.2	50	60	323.5204529762268
20250512 170238	100.0	100	123	50.0	49.2	50	60	324.5204544067383
20250512 170239	100.0	100	123	50.0	49.2	50	60	325.52045583724976
20250512 170240	100.0	100	123	50.0	49.2	50	60	326.52045726776123
20250512 170241	100.0	100	123	50.0	49.2	50	60	327.5204584598541
20250512 170242	100.0	100	123	50.0	49.2	50	60	328.5204601287842
20250512 170243	100.0	100	123	50.0	49.2	50	60	329.5204613208771
20250512 170244	100.0	100	123	50.0	49.2	50	60	330.52046298980713
20250512 170245	100.0	100	123	50.0	49.2	50	60	331.5204641819
20250512 170246	100.0	100	123	50.0	49.2	50	60	332.5204656124115
20250512 170247	100.0	100	123	50.0	49.2	50	60	333.520467042923
20250512 170248	100.0	100	123	50.0	49.2	50	60	334.52046847343445
20250512 170249	100.0	100	123	50.0	49.2	50	60	335.5204699039459
20250512 170250	100.0	100	123	50.0	49.2	50	60	336.5204710960388
20250512 170251	100.0	100	123	50.0	49.2	50	60	337.5204725265503
20250512 170252	100.0	100	123	50.0	49.2	50	60	338.52047395706177
20250512 170253	100.0	100	123	50.0	49.2	50	60	339.52047538757324
20250512 170254	100.0	100	123	50.0	49.2	50	60	340.5204768180847
20250512 170255	100.0	100	123	50.0	49.2	50	60	341.5204782485962
20250512 170256	100.0	100	123	50.0	49.2	50	60	342.5204794406891
20250512 170257	100.0	100	123	50.0	49.2	50	60	343.52048110961914
20250512 170258	100.0	100	123	50.0	49.2	50	60	344.52048230171204
20250512 170259	100.0	100	123	50.0	49.2	50	60	345.5204839706421
20250512 170300	100.0	100	123	50.0	49.2	50	60	346.520485162735
20250512 170301	100.0	100	123	50.0	49.2	50	60	347.52048659324646
20250512 170302	100.0	100	123	50.0	49.2	50	60	348.52048802375793
20250512 170303	100.0	100	123	50.0	49.2	50	60	349.5204894542694
20250512 170304	100.0	100	123	50.0	49.2	50	60	350.5204908847809
20250512 170305	100.0	100	123	50.0	49.2	50	60	351.52049231529236
20250512 170306	100.0	100	123	50.0	49.2	50	60	352.52049350738525
20250512 170307	100.0	100	123	50.0	49.2	50	60	353.52049493789673
20250512 170308	100.0	100	123	50.0	49.2	50	60	354.5204963684082
20250512 170309	100.0	100	123	50.0	49.2	50	60	355.5204977989197
20250512 170310	100.0	100	123	50.0	49.2	50	60	356.52049922943115
20250512 170311	100.0	100	123	50.0	49.2	50	60	357.52050042152405
20250512 170312	100.0	100	123	50.0	49.2	50	60	358.5205020904541
20250512 170313	100.0	100	123	50.0	49.2	50	60	359.520503282547
20250512 170314	100.0	200	124	50.0	49.2	50	60	360.5805048942566
20250512 170315	172.8	200	124	50.0	49.2	50	60	361.5705063343048
20250512 170316	195.1	200	124	50.0	49.2	50	60	362.5705075263977
20250512 170317	202.2	200	124	50.0	49.2	50	60	363.57050919532776
20250512 170318	200.9	200	124	50.0	49.2	50	60	364.57051038742065
20250512 170319	199.0	200	124	50.0	49.2	50	60	365.57051181793213
20250512 170320	199.9	200	124	50.0	49.2	50	60	366.5705132484436
20250512 170321	200.5	200	124	50.0	49.2	50	60	367.5705146789551
20250512 170322	200.1	200	124	50.0	49.2	50	60	368.57051610946655
20250512 170323	199.6	200	124	50.0	49.2	50	60	369.57051730155945
20250512 170324	199.8	200	124	50.0	49.2	50	60	370.5705187320709
20250512 170325	200.2	200	124	50.0	49.2	50	60	371.5705201625824
20250512 170326	200.2	200	124	50.0	49.2	50	60	372.5705215930939
20250512 170327	200.1	200	124	50.0	49.2	50	60	373.57052302360535
20250512 170328	200.1	200	124	50.0	49.2	50	60	374.5705244541168
20250512 170329	200.1	200	124	50.0	49.2	50	60	375.5705256462097
20250512 170330	200.0	200	124	50.0	49.2	50	60	376.57052731513977
20250512 170331	200.0	200	124	50.0	49.2	50	60	377.57052850723267
20250512 170332	200.0	200	124	50.0	49.2	50	60	378.5705301761627
20250512 170333	200.0	200	124	50.0	49.2	50	60	379.5705313682556
20250512 170334	200.0	200	124	50.0	49.2	50	60	380.5705327987671
20250512 170335	200.0	200	124	50.0	49.2	50	60	381.57053422927856
20250512 170336	200.0	200	124	50.0	49.2	50	60	382.57053565979004
20250512 170337	200.0	200	124	50.0	49.2	50	60	383.5705370903015
20250512 170338	200.0	200	124	50.0	49.2	50	60	384.570538520813
20250512 170339	200.0	200	124	50.0	49.2	50	60	385.5705397129059
20250512 170340	200.0	200	124	50.0	49.2	50	60	386.57054114341736
20250512 170341	200.0	200	124	50.0	49.2	50	60	387.57054257392883
20250512 170342	200.0	200	124	50.0	49.2	50	60	388.5705440044403
20250512 170343	200.0	200	124	50.0	49.2	50	60	389.5705454349518
20250512 170344	200.0	200	124	50.0	49.2	50	60	390.5705466270447
20250512 170345	200.0	200	124	50.0	49.2	50	60	391.57054829597473
20250512 170346	200.0	200	124	50.0	49.2	50	60	392.5705494880676
20250512 170347	200.0	200	124	50.0	49.2	50	60	393.5705511569977
20250512 170348	200.0	200	124	50.0	49.2	50	60	394.5705523490906
20250512 170349	200.0	200	124	50.0	49.2	50	60	395.57055377960205
