eid,id,rab,class,tails,hydrox,carbon,dbonds,rt,hydrsn1,carbsn1,dbonsn1,hydrsn2,carbsn2,dbonsn2,hydrsn3,carbsn3,dbonsn3,stereo,annot,frac_molar,group
1B,PE 32:0_16.64 | 16:0/16:0,61.84724045,PE,2,NA,32,0,16.64,NA,16,0,NA,16,0,NA,NA,NA,TRUE,16:0/16:0,0.142573896,1bar
1C,PE 32:0_16.64 | 16:0/16:0,86.52107307,PE,2,NA,32,0,16.64,NA,16,0,NA,16,0,NA,NA,NA,TRUE,16:0/16:0,0.199453466,1bar
250A,PE 32:0_16.64 | 16:0/16:0,72.76239941,PE,2,NA,32,0,16.64,NA,16,0,NA,16,0,NA,NA,NA,TRUE,16:0/16:0,0.167736163,250bar
250B,PE 32:0_16.64 | 16:0/16:0,86.65397062,PE,2,NA,32,0,16.64,NA,16,0,NA,16,0,NA,NA,NA,TRUE,16:0/16:0,0.19975983,250bar
250C,PE 32:0_16.64 | 16:0/16:0,75.8385613,PE,2,NA,32,0,16.64,NA,16,0,NA,16,0,NA,NA,NA,TRUE,16:0/16:0,0.174827512,250bar
1A,PE 32:1_14.36 | 15:0/17:1,5.92017529,PE,2,NA,32,1,14.36,NA,15,0,NA,17,1,NA,NA,NA,TRUE,15:0/17:1,0.180682537,1bar
1B,PE 32:1_14.36 | 15:0/17:1,5.840727708,PE,2,NA,32,1,14.36,NA,15,0,NA,17,1,NA,NA,NA,TRUE,15:0/17:1,0.178257813,1bar
1C,PE 32:1_14.36 | 15:0/17:1,6.877329971,PE,2,NA,32,1,14.36,NA,15,0,NA,17,1,NA,NA,NA,TRUE,15:0/17:1,0.209894702,1bar
250A,PE 32:1_14.36 | 15:0/17:1,5.108656172,PE,2,NA,32,1,14.36,NA,15,0,NA,17,1,NA,NA,NA,TRUE,15:0/17:1,0.15591514,250bar
250B,PE 32:1_14.36 | 15:0/17:1,4.544155895,PE,2,NA,32,1,14.36,NA,15,0,NA,17,1,NA,NA,NA,TRUE,15:0/17:1,0.138686707,250bar
250C,PE 32:1_14.36 | 15:0/17:1,4.474574665,PE,2,NA,32,1,14.36,NA,15,0,NA,17,1,NA,NA,NA,TRUE,15:0/17:1,0.136563102,250bar
1A,PE 32:1_14.36 | 16:0/16:1,8.713736938,PE,2,NA,32,1,14.36,NA,16,0,NA,16,1,NA,NA,NA,TRUE,16:0/16:1,0.121957965,1bar
1B,PE 32:1_14.36 | 16:0/16:1,12.81585621,PE,2,NA,32,1,14.36,NA,16,0,NA,16,1,NA,NA,NA,TRUE,16:0/16:1,0.179371463,1bar
1C,PE 32:1_14.36 | 16:0/16:1,13.79844982,PE,2,NA,32,1,14.36,NA,16,0,NA,16,1,NA,NA,NA,TRUE,16:0/16:1,0.1931239,1bar
250A,PE 32:1_14.36 | 16:0/16:1,11.0919552,PE,2,NA,32,1,14.36,NA,16,0,NA,16,1,NA,NA,NA,TRUE,16:0/16:1,0.155243645,250bar
250B,PE 32:1_14.36 | 16:0/16:1,10.7807055,PE,2,NA,32,1,14.36,NA,16,0,NA,16,1,NA,NA,NA,TRUE,16:0/16:1,0.150887376,250bar
250C,PE 32:1_14.36 | 16:0/16:1,14.24798734,PE,2,NA,32,1,14.36,NA,16,0,NA,16,1,NA,NA,NA,TRUE,16:0/16:1,0.199415653,250bar
1A,PE 33:0_18.55 | 16:0/17:0,1.727418373,PE,2,NA,33,0,18.55,NA,16,0,NA,17,0,NA,NA,NA,TRUE,16:0/17:0,0.227030272,1bar
1B,PE 33:0_18.55 | 16:0/17:0,1.483707082,PE,2,NA,33,0,18.55,NA,16,0,NA,17,0,NA,NA,NA,TRUE,16:0/17:0,0.194999907,1bar
1C,PE 33:0_18.55 | 16:0/17:0,1.361323448,PE,2,NA,33,0,18.55,NA,16,0,NA,17,0,NA,NA,NA,TRUE,16:0/17:0,0.178915333,1bar
250A,PE 33:0_18.55 | 16:0/17:0,1.002817874,PE,2,NA,33,0,18.55,NA,16,0,NA,17,0,NA,NA,NA,TRUE,16:0/17:0,0.131797843,250bar
250B,PE 33:0_18.55 | 16:0/17:0,1.185062006,PE,2,NA,33,0,18.55,NA,16,0,NA,17,0,NA,NA,NA,TRUE,16:0/17:0,0.155749733,250bar
250C,PE 33:0_18.55 | 16:0/17:0,0.848429103,PE,2,NA,33,0,18.55,NA,16,0,NA,17,0,NA,NA,NA,TRUE,16:0/17:0,0.111506913,250bar
1A,PE 33:1_16.00 | 16:0/17:1,131.5022545,PE,2,NA,33,1,16,NA,16,0,NA,17,1,NA,NA,NA,TRUE,16:0/17:1,0.154207055,1bar
1B,PE 33:1_16.00 | 16:0/17:1,135.4401563,PE,2,NA,33,1,16,NA,16,0,NA,17,1,NA,NA,NA,TRUE,16:0/17:1,0.158824863,1bar
1C,PE 33:1_16.00 | 16:0/17:1,208.3682047,PE,2,NA,33,1,16,NA,16,0,NA,17,1,NA,NA,NA,TRUE,16:0/17:1,0.244344458,1bar
250A,PE 33:1_16.00 | 16:0/17:1,115.0076811,PE,2,NA,33,1,16,NA,16,0,NA,17,1,NA,NA,NA,TRUE,16:0/17:1,0.134864576,250bar
250B,PE 33:1_16.00 | 16:0/17:1,126.3912435,PE,2,NA,33,1,16,NA,16,0,NA,17,1,NA,NA,NA,TRUE,16:0/17:1,0.148213591,250bar
250C,PE 33:1_16.00 | 16:0/17:1,136.0546532,PE,2,NA,33,1,16,NA,16,0,NA,17,1,NA,NA,NA,TRUE,16:0/17:1,0.159545457,250bar
1A,PE 33:2_13.89 | 16:1_17:1,0.221255733,PE,2,NA,33,2,13.89,NA,16,1,NA,17,1,NA,NA,NA,FALSE,16:1_17:1,0.172195774,1bar
1B,PE 33:2_13.89 | 16:1_17:1,0.233597649,PE,2,NA,33,2,13.89,NA,16,1,NA,17,1,NA,NA,NA,FALSE,16:1_17:1,0.181801066,1bar
1C,PE 33:2_13.89 | 16:1_17:1,0.222583226,PE,2,NA,33,2,13.89,NA,16,1,NA,17,1,NA,NA,NA,FALSE,16:1_17:1,0.173228917,1bar
250A,PE 33:2_13.89 | 16:1_17:1,0.210349661,PE,2,NA,33,2,13.89,NA,16,1,NA,17,1,NA,NA,NA,FALSE,16:1_17:1,0.163707952,250bar
250B,PE 33:2_13.89 | 16:1_17:1,0.184851358,PE,2,NA,33,2,13.89,NA,16,1,NA,17,1,NA,NA,NA,FALSE,16:1_17:1,0.143863494,250bar
250C,PE 33:2_13.89 | 16:1_17:1,0.212270399,PE,2,NA,33,2,13.89,NA,16,1,NA,17,1,NA,NA,NA,FALSE,16:1_17:1,0.165202797,250bar
1A,PE 34:0_20.50 | 16:0/18:0,3.613289253,PE,2,NA,34,0,20.5,NA,16,0,NA,18,0,NA,NA,NA,TRUE,16:0/18:0,0.203021065,1bar
1B,PE 34:0_20.50 | 16:0/18:0,3.1725559,PE,2,NA,34,0,20.5,NA,16,0,NA,18,0,NA,NA,NA,TRUE,16:0/18:0,0.178257436,1bar
1C,PE 34:0_20.50 | 16:0/18:0,3.270645558,PE,2,NA,34,0,20.5,NA,16,0,NA,18,0,NA,NA,NA,TRUE,16:0/18:0,0.183768832,1bar
250A,PE 34:0_20.50 | 16:0/18:0,2.523628372,PE,2,NA,34,0,20.5,NA,16,0,NA,18,0,NA,NA,NA,TRUE,16:0/18:0,0.141795933,250bar
250B,PE 34:0_20.50 | 16:0/18:0,3.064433775,PE,2,NA,34,0,20.5,NA,16,0,NA,18,0,NA,NA,NA,TRUE,16:0/18:0,0.172182343,250bar
250C,PE 34:0_20.50 | 16:0/18:0,2.15305474,PE,2,NA,34,0,20.5,NA,16,0,NA,18,0,NA,NA,NA,TRUE,16:0/18:0,0.120974391,250bar
1A,PE 34:1_17.17 | 16:0/18:1,11.76388118,PE,2,NA,34,1,17.17,NA,16,0,NA,18,1,NA,NA,NA,TRUE,16:0/18:1,0.230523399,1bar
1B,PE 34:1_17.17 | 16:0/18:1,12.68640691,PE,2,NA,34,1,17.17,NA,16,0,NA,18,1,NA,NA,NA,TRUE,16:0/18:1,0.248601086,1bar
1C,PE 34:1_17.17 | 16:0/18:1,14.92662659,PE,2,NA,34,1,17.17,NA,16,0,NA,18,1,NA,NA,NA,TRUE,16:0/18:1,0.292500123,1bar
250A,PE 34:1_17.17 | 16:0/18:1,3.516174962,PE,2,NA,34,1,17.17,NA,16,0,NA,18,1,NA,NA,NA,TRUE,16:0/18:1,0.068902481,250bar
250B,PE 34:1_17.17 | 16:0/18:1,3.681013418,PE,2,NA,34,1,17.17,NA,16,0,NA,18,1,NA,NA,NA,TRUE,16:0/18:1,0.072132633,250bar
250C,PE 34:1_17.17 | 16:0/18:1,4.45707755,PE,2,NA,34,1,17.17,NA,16,0,NA,18,1,NA,NA,NA,TRUE,16:0/18:1,0.087340279,250bar
1A,PE 34:1_17.78 | 15:0/19:1,1.300064515,PE,2,NA,34,1,17.78,NA,15,0,NA,19,1,NA,NA,NA,TRUE,15:0/19:1,0.150745876,1bar
1B,PE 34:1_17.78 | 15:0/19:1,2.128340068,PE,2,NA,34,1,17.78,NA,15,0,NA,19,1,NA,NA,NA,TRUE,15:0/19:1,0.24678659,1bar
1C,PE 34:1_17.78 | 15:0/19:1,1.197540545,PE,2,NA,34,1,17.78,NA,15,0,NA,19,1,NA,NA,NA,TRUE,15:0/19:1,0.138857954,1bar
250A,PE 34:1_17.78 | 15:0/19:1,1.313788978,PE,2,NA,34,1,17.78,NA,15,0,NA,19,1,NA,NA,NA,TRUE,15:0/19:1,0.152337264,250bar
250B,PE 34:1_17.78 | 15:0/19:1,1.238579856,PE,2,NA,34,1,17.78,NA,15,0,NA,19,1,NA,NA,NA,TRUE,15:0/19:1,0.143616569,250bar
250C,PE 34:1_17.78 | 15:0/19:1,1.445898835,PE,2,NA,34,1,17.78,NA,15,0,NA,19,1,NA,NA,NA,TRUE,15:0/19:1,0.167655747,250bar
1A,PE 34:1_17.78 | 16:0/18:1,1.844299999,PE,2,NA,34,1,17.78,NA,16,0,NA,18,1,NA,NA,NA,TRUE,16:0/18:1,0.143839395,1bar
1B,PE 34:1_17.78 | 16:0/18:1,2.892014571,PE,2,NA,34,1,17.78,NA,16,0,NA,18,1,NA,NA,NA,TRUE,16:0/18:1,0.225552039,1bar
1C,PE 34:1_17.78 | 16:0/18:1,1.984495489,PE,2,NA,34,1,17.78,NA,16,0,NA,18,1,NA,NA,NA,TRUE,16:0/18:1,0.154773426,1bar
250A,PE 34:1_17.78 | 16:0/18:1,2.021737091,PE,2,NA,34,1,17.78,NA,16,0,NA,18,1,NA,NA,NA,TRUE,16:0/18:1,0.157677948,250bar
250B,PE 34:1_17.78 | 16:0/18:1,1.981634453,PE,2,NA,34,1,17.78,NA,16,0,NA,18,1,NA,NA,NA,TRUE,16:0/18:1,0.15455029,250bar
250C,PE 34:1_17.78 | 16:0/18:1,2.097757779,PE,2,NA,34,1,17.78,NA,16,0,NA,18,1,NA,NA,NA,TRUE,16:0/18:1,0.163606902,250bar
1A,PE 34:1_17.78 | 17:0/17:1,1.981888476,PE,2,NA,34,1,17.78,NA,17,0,NA,17,1,NA,NA,NA,TRUE,17:0/17:1,0.099215681,1bar
1B,PE 34:1_17.78 | 17:0/17:1,1.956482294,PE,2,NA,34,1,17.78,NA,17,0,NA,17,1,NA,NA,NA,TRUE,17:0/17:1,0.097943817,1bar
1C,PE 34:1_17.78 | 17:0/17:1,3.698835247,PE,2,NA,34,1,17.78,NA,17,0,NA,17,1,NA,NA,NA,TRUE,17:0/17:1,0.185168066,1bar
250A,PE 34:1_17.78 | 17:0/17:1,4.001513932,PE,2,NA,34,1,17.78,NA,17,0,NA,17,1,NA,NA,NA,TRUE,17:0/17:1,0.200320519,250bar
250B,PE 34:1_17.78 | 17:0/17:1,4.176435937,PE,2,NA,34,1,17.78,NA,17,0,NA,17,1,NA,NA,NA,TRUE,17:0/17:1,0.209077321,250bar
250C,PE 34:1_17.78 | 17:0/17:1,4.160401054,PE,2,NA,34,1,17.78,NA,17,0,NA,17,1,NA,NA,NA,TRUE,17:0/17:1,0.208274596,250bar
1A,PE 34:2_14.58 | 18:1/16:1,0.776251642,PE,2,NA,34,2,14.58,NA,18,1,NA,16,1,NA,NA,NA,TRUE,18:1/16:1,0.204034546,1bar
1B,PE 34:2_14.58 | 18:1/16:1,0.719408819,PE,2,NA,34,2,14.58,NA,18,1,NA,16,1,NA,NA,NA,TRUE,18:1/16:1,0.189093644,1bar
1C,PE 34:2_14.58 | 18:1/16:1,0.61247163,PE,2,NA,34,2,14.58,NA,18,1,NA,16,1,NA,NA,NA,TRUE,18:1/16:1,0.160985644,1bar
250A,PE 34:2_14.58 | 18:1/16:1,0.468462736,PE,2,NA,34,2,14.58,NA,18,1,NA,16,1,NA,NA,NA,TRUE,18:1/16:1,0.1231335,250bar
250B,PE 34:2_14.58 | 18:1/16:1,0.479710598,PE,2,NA,34,2,14.58,NA,18,1,NA,16,1,NA,NA,NA,TRUE,18:1/16:1,0.126089954,250bar
250C,PE 34:2_14.58 | 18:1/16:1,0.748205419,PE,2,NA,34,2,14.58,NA,18,1,NA,16,1,NA,NA,NA,TRUE,18:1/16:1,0.196662712,250bar
1A,PE 34:2_15.33 | 17:1/17:1,6.53740763,PE,2,NA,34,2,15.33,NA,17,1,NA,17,1,NA,NA,NA,TRUE,17:1/17:1,0.224126683,1bar
1B,PE 34:2_15.33 | 17:1/17:1,5.883668031,PE,2,NA,34,2,15.33,NA,17,1,NA,17,1,NA,NA,NA,TRUE,17:1/17:1,0.201714055,1bar
1C,PE 34:2_15.33 | 17:1/17:1,6.083760256,PE,2,NA,34,2,15.33,NA,17,1,NA,17,1,NA,NA,NA,TRUE,17:1/17:1,0.208573962,1bar
250A,PE 34:2_15.33 | 17:1/17:1,3.475364586,PE,2,NA,34,2,15.33,NA,17,1,NA,17,1,NA,NA,NA,TRUE,17:1/17:1,0.119148443,250bar
250B,PE 34:2_15.33 | 17:1/17:1,3.505233425,PE,2,NA,34,2,15.33,NA,17,1,NA,17,1,NA,NA,NA,TRUE,17:1/17:1,0.120172458,250bar
250C,PE 34:2_15.33 | 17:1/17:1,3.682925397,PE,2,NA,34,2,15.33,NA,17,1,NA,17,1,NA,NA,NA,TRUE,17:1/17:1,0.1262644,250bar
1A,PE 35:1_19.58 | 16:0/19:1,66.7868051,PE,2,NA,35,1,19.58,NA,16,0,NA,19,1,NA,NA,NA,TRUE,16:0/19:1,0.157175362,1bar
1B,PE 35:1_19.58 | 16:0/19:1,82.11736841,PE,2,NA,35,1,19.58,NA,16,0,NA,19,1,NA,NA,NA,TRUE,16:0/19:1,0.193254147,1bar
1C,PE 35:1_19.58 | 16:0/19:1,102.8232722,PE,2,NA,35,1,19.58,NA,16,0,NA,19,1,NA,NA,NA,TRUE,16:0/19:1,0.241983203,1bar
250A,PE 35:1_19.58 | 16:0/19:1,56.76535603,PE,2,NA,35,1,19.58,NA,16,0,NA,19,1,NA,NA,NA,TRUE,16:0/19:1,0.133590989,250bar
250B,PE 35:1_19.58 | 16:0/19:1,58.69905688,PE,2,NA,35,1,19.58,NA,16,0,NA,19,1,NA,NA,NA,TRUE,16:0/19:1,0.13814174,250bar
250C,PE 35:1_19.58 | 16:0/19:1,57.72718985,PE,2,NA,35,1,19.58,NA,16,0,NA,19,1,NA,NA,NA,TRUE,16:0/19:1,0.135854559,250bar
1A,PE 35:2_16.44 | 16:1_19:1,0.125884774,PE,2,NA,35,2,16.44,NA,16,1,NA,19,1,NA,NA,NA,FALSE,16:1_19:1,0.181621222,1bar
1B,PE 35:2_16.44 | 16:1_19:1,0.151932551,PE,2,NA,35,2,16.44,NA,16,1,NA,19,1,NA,NA,NA,FALSE,16:1_19:1,0.219201853,1bar
1C,PE 35:2_16.44 | 16:1_19:1,0.136027352,PE,2,NA,35,2,16.44,NA,16,1,NA,19,1,NA,NA,NA,FALSE,16:1_19:1,0.196254504,1bar
250A,PE 35:2_16.44 | 16:1_19:1,0.102724706,PE,2,NA,35,2,16.44,NA,16,1,NA,19,1,NA,NA,NA,FALSE,16:1_19:1,0.148206857,250bar
250B,PE 35:2_16.44 | 16:1_19:1,0.096967071,PE,2,NA,35,2,16.44,NA,16,1,NA,19,1,NA,NA,NA,FALSE,16:1_19:1,0.139899985,250bar
250C,PE 35:2_16.44 | 16:1_19:1,0.07958064,PE,2,NA,35,2,16.44,NA,16,1,NA,19,1,NA,NA,NA,FALSE,16:1_19:1,0.114815579,250bar
1A,PE 35:2_16.44 | 18:1/17:1,0.672861481,PE,2,NA,35,2,16.44,NA,18,1,NA,17,1,NA,NA,NA,TRUE,18:1/17:1,0.231967297,1bar
1B,PE 35:2_16.44 | 18:1/17:1,0.601980149,PE,2,NA,35,2,16.44,NA,18,1,NA,17,1,NA,NA,NA,TRUE,18:1/17:1,0.207531137,1bar
1C,PE 35:2_16.44 | 18:1/17:1,0.783593838,PE,2,NA,35,2,16.44,NA,18,1,NA,17,1,NA,NA,NA,TRUE,18:1/17:1,0.270141998,1bar
250A,PE 35:2_16.44 | 18:1/17:1,0.29602342,PE,2,NA,35,2,16.44,NA,18,1,NA,17,1,NA,NA,NA,TRUE,18:1/17:1,0.102053327,250bar
250B,PE 35:2_16.44 | 18:1/17:1,0.25486516,PE,2,NA,35,2,16.44,NA,18,1,NA,17,1,NA,NA,NA,TRUE,18:1/17:1,0.087864121,250bar
250C,PE 35:2_16.44 | 18:1/17:1,0.291349834,PE,2,NA,35,2,16.44,NA,18,1,NA,17,1,NA,NA,NA,TRUE,18:1/17:1,0.10044212,250bar
1B,PE 35:2_16.94 | 16:1_19:1,0.181787445,PE,2,NA,35,2,16.94,NA,16,1,NA,19,1,NA,NA,NA,FALSE,16:1_19:1,0.168662123,1bar
1C,PE 35:2_16.94 | 16:1_19:1,0.174535159,PE,2,NA,35,2,16.94,NA,16,1,NA,19,1,NA,NA,NA,FALSE,16:1_19:1,0.161933463,1bar
250A,PE 35:2_16.94 | 16:1_19:1,0.228112332,PE,2,NA,35,2,16.94,NA,16,1,NA,19,1,NA,NA,NA,FALSE,16:1_19:1,0.211642284,250bar
250B,PE 35:2_16.94 | 16:1_19:1,0.2225384,PE,2,NA,35,2,16.94,NA,16,1,NA,19,1,NA,NA,NA,FALSE,16:1_19:1,0.206470799,250bar
250C,PE 35:2_16.94 | 16:1_19:1,0.270846876,PE,2,NA,35,2,16.94,NA,16,1,NA,19,1,NA,NA,NA,FALSE,16:1_19:1,0.251291332,250bar
1B,PE 35:2_16.94 | 18:1/17:1,0.193563958,PE,2,NA,35,2,16.94,NA,18,1,NA,17,1,NA,NA,NA,TRUE,18:1/17:1,0.210517028,1bar
1C,PE 35:2_16.94 | 18:1/17:1,0.177352691,PE,2,NA,35,2,16.94,NA,18,1,NA,17,1,NA,NA,NA,TRUE,18:1/17:1,0.192885917,1bar
250A,PE 35:2_16.94 | 18:1/17:1,0.178048069,PE,2,NA,35,2,16.94,NA,18,1,NA,17,1,NA,NA,NA,TRUE,18:1/17:1,0.193642198,250bar
250B,PE 35:2_16.94 | 18:1/17:1,0.159616258,PE,2,NA,35,2,16.94,NA,18,1,NA,17,1,NA,NA,NA,TRUE,18:1/17:1,0.173596059,250bar
250C,PE 35:2_16.94 | 18:1/17:1,0.210888388,PE,2,NA,35,2,16.94,NA,18,1,NA,17,1,NA,NA,NA,TRUE,18:1/17:1,0.229358798,250bar
1A,PE 36:1_21.48 | 16:0_20:1,0.289678643,PE,2,NA,36,1,21.48,NA,16,0,NA,20,1,NA,NA,NA,FALSE,16:0_20:1,0.24045119,1bar
1B,PE 36:1_21.48 | 16:0_20:1,0.228748949,PE,2,NA,36,1,21.48,NA,16,0,NA,20,1,NA,NA,NA,FALSE,16:0_20:1,0.189875776,1bar
1C,PE 36:1_21.48 | 16:0_20:1,0.186376102,PE,2,NA,36,1,21.48,NA,16,0,NA,20,1,NA,NA,NA,FALSE,16:0_20:1,0.154703692,1bar
250A,PE 36:1_21.48 | 16:0_20:1,0.166339577,PE,2,NA,36,1,21.48,NA,16,0,NA,20,1,NA,NA,NA,FALSE,16:0_20:1,0.138072137,250bar
250B,PE 36:1_21.48 | 16:0_20:1,0.182866133,PE,2,NA,36,1,21.48,NA,16,0,NA,20,1,NA,NA,NA,FALSE,16:0_20:1,0.151790201,250bar
250C,PE 36:1_21.48 | 16:0_20:1,0.1507201,PE,2,NA,36,1,21.48,NA,16,0,NA,20,1,NA,NA,NA,FALSE,16:0_20:1,0.125107005,250bar
1A,PE 36:1_21.48 | 17:0/19:1,1.931331954,PE,2,NA,36,1,21.48,NA,17,0,NA,19,1,NA,NA,NA,TRUE,17:0/19:1,0.247283112,1bar
1B,PE 36:1_21.48 | 17:0/19:1,1.548158685,PE,2,NA,36,1,21.48,NA,17,0,NA,19,1,NA,NA,NA,TRUE,17:0/19:1,0.198222526,1bar
1C,PE 36:1_21.48 | 17:0/19:1,1.341153288,PE,2,NA,36,1,21.48,NA,17,0,NA,19,1,NA,NA,NA,TRUE,17:0/19:1,0.171718051,1bar
250A,PE 36:1_21.48 | 17:0/19:1,0.980937394,PE,2,NA,36,1,21.48,NA,17,0,NA,19,1,NA,NA,NA,TRUE,17:0/19:1,0.125596872,250bar
250B,PE 36:1_21.48 | 17:0/19:1,1.085836622,PE,2,NA,36,1,21.48,NA,17,0,NA,19,1,NA,NA,NA,TRUE,17:0/19:1,0.139027917,250bar
250C,PE 36:1_21.48 | 17:0/19:1,0.922787684,PE,2,NA,36,1,21.48,NA,17,0,NA,19,1,NA,NA,NA,TRUE,17:0/19:1,0.118151522,250bar
1A,PE 36:2_18.83 | 19:1/17:1,29.19883983,PE,2,NA,36,2,18.83,NA,19,1,NA,17,1,NA,NA,NA,TRUE,19:1/17:1,0.217383315,1bar
1B,PE 36:2_18.83 | 19:1/17:1,26.50788092,PE,2,NA,36,2,18.83,NA,19,1,NA,17,1,NA,NA,NA,TRUE,19:1/17:1,0.197349315,1bar
1C,PE 36:2_18.83 | 19:1/17:1,28.38096082,PE,2,NA,36,2,18.83,NA,19,1,NA,17,1,NA,NA,NA,TRUE,19:1/17:1,0.211294263,1bar
250A,PE 36:2_18.83 | 19:1/17:1,16.46868227,PE,2,NA,36,2,18.83,NA,19,1,NA,17,1,NA,NA,NA,TRUE,19:1/17:1,0.122608185,250bar
250B,PE 36:2_18.83 | 19:1/17:1,16.57808384,PE,2,NA,36,2,18.83,NA,19,1,NA,17,1,NA,NA,NA,TRUE,19:1/17:1,0.123422672,250bar
250C,PE 36:2_18.83 | 19:1/17:1,17.18515183,PE,2,NA,36,2,18.83,NA,19,1,NA,17,1,NA,NA,NA,TRUE,19:1/17:1,0.12794225,250bar
1A,PE 37:1_23.32 | 18:0/19:1,2.09395863,PE,2,NA,37,1,23.32,NA,18,0,NA,19,1,NA,NA,NA,TRUE,18:0/19:1,0.23602366,1bar
1B,PE 37:1_23.32 | 18:0/19:1,1.696365889,PE,2,NA,37,1,23.32,NA,18,0,NA,19,1,NA,NA,NA,TRUE,18:0/19:1,0.191208403,1bar
1C,PE 37:1_23.32 | 18:0/19:1,1.595329005,PE,2,NA,37,1,23.32,NA,18,0,NA,19,1,NA,NA,NA,TRUE,18:0/19:1,0.179819881,1bar
250A,PE 37:1_23.32 | 18:0/19:1,1.133402897,PE,2,NA,37,1,23.32,NA,18,0,NA,19,1,NA,NA,NA,TRUE,18:0/19:1,0.127753193,250bar
250B,PE 37:1_23.32 | 18:0/19:1,1.246590029,PE,2,NA,37,1,23.32,NA,18,0,NA,19,1,NA,NA,NA,TRUE,18:0/19:1,0.140511249,250bar
250C,PE 37:1_23.32 | 18:0/19:1,1.106170156,PE,2,NA,37,1,23.32,NA,18,0,NA,19,1,NA,NA,NA,TRUE,18:0/19:1,0.124683614,250bar
1A,PE 37:2_20.08 | 18:1/19:1,0.282432671,PE,2,NA,37,2,20.08,NA,18,1,NA,19,1,NA,NA,NA,TRUE,18:1/19:1,0.136512189,1bar
1B,PE 37:2_20.08 | 18:1/19:1,0.656398916,PE,2,NA,37,2,20.08,NA,18,1,NA,19,1,NA,NA,NA,TRUE,18:1/19:1,0.317266598,1bar
1C,PE 37:2_20.08 | 18:1/19:1,0.617001451,PE,2,NA,37,2,20.08,NA,18,1,NA,19,1,NA,NA,NA,TRUE,18:1/19:1,0.298224063,1bar
250A,PE 37:2_20.08 | 18:1/19:1,0.19958605,PE,2,NA,37,2,20.08,NA,18,1,NA,19,1,NA,NA,NA,TRUE,18:1/19:1,0.096468757,250bar
250B,PE 37:2_20.08 | 18:1/19:1,0.15773059,PE,2,NA,37,2,20.08,NA,18,1,NA,19,1,NA,NA,NA,TRUE,18:1/19:1,0.076238163,250bar
250C,PE 37:2_20.08 | 18:1/19:1,0.155769392,PE,2,NA,37,2,20.08,NA,18,1,NA,19,1,NA,NA,NA,TRUE,18:1/19:1,0.07529023,250bar
1A,PE 37:2_20.78 | 17:1_20:1,0.051778528,PE,2,NA,37,2,20.78,NA,17,1,NA,20,1,NA,NA,NA,FALSE,17:1_20:1,0.493964032,1bar
1B,PE 37:2_20.78 | 17:1_20:1,0.037164073,PE,2,NA,37,2,20.78,NA,17,1,NA,20,1,NA,NA,NA,FALSE,17:1_20:1,0.354543009,1bar
250A,PE 37:2_20.78 | 17:1_20:1,0.015879866,PE,2,NA,37,2,20.78,NA,17,1,NA,20,1,NA,NA,NA,FALSE,17:1_20:1,0.151492959,250bar
1A,PE 37:2_20.78 | 18:1/19:1,0.675098198,PE,2,NA,37,2,20.78,NA,18,1,NA,19,1,NA,NA,NA,TRUE,18:1/19:1,0.636392529,1bar
1B,PE 37:2_20.78 | 18:1/19:1,0.248536199,PE,2,NA,37,2,20.78,NA,18,1,NA,19,1,NA,NA,NA,TRUE,18:1/19:1,0.234286776,1bar
250A,PE 37:2_20.78 | 18:1/19:1,0.137186035,PE,2,NA,37,2,20.78,NA,18,1,NA,19,1,NA,NA,NA,TRUE,18:1/19:1,0.129320695,250bar
1A,PE 38:2_22.46 | 19:1/19:1,14.23269799,PE,2,NA,38,2,22.46,NA,19,1,NA,19,1,NA,NA,NA,TRUE,19:1/19:1,0.20205312,1bar
1B,PE 38:2_22.46 | 19:1/19:1,13.10160333,PE,2,NA,38,2,22.46,NA,19,1,NA,19,1,NA,NA,NA,TRUE,19:1/19:1,0.185995644,1bar
1C,PE 38:2_22.46 | 19:1/19:1,13.25646736,PE,2,NA,38,2,22.46,NA,19,1,NA,19,1,NA,NA,NA,TRUE,19:1/19:1,0.188194156,1bar
250A,PE 38:2_22.46 | 19:1/19:1,9.721966201,PE,2,NA,38,2,22.46,NA,19,1,NA,19,1,NA,NA,NA,TRUE,19:1/19:1,0.138016953,250bar
250B,PE 38:2_22.46 | 19:1/19:1,10.31661294,PE,2,NA,38,2,22.46,NA,19,1,NA,19,1,NA,NA,NA,TRUE,19:1/19:1,0.146458797,250bar
250C,PE 38:2_22.46 | 19:1/19:1,9.81102937,PE,2,NA,38,2,22.46,NA,19,1,NA,19,1,NA,NA,NA,TRUE,19:1/19:1,0.139281329,250bar
1A,PG 28:0_10.25 | 14:0/14:0,0.1112806,PG,2,NA,28,0,10.25,NA,14,0,NA,14,0,NA,NA,NA,TRUE,14:0/14:0,0.088593707,1bar
1B,PG 28:0_10.25 | 14:0/14:0,0.095018009,PG,2,NA,28,0,10.25,NA,14,0,NA,14,0,NA,NA,NA,TRUE,14:0/14:0,0.075646587,1bar
1C,PG 28:0_10.25 | 14:0/14:0,0.061260954,PG,2,NA,28,0,10.25,NA,14,0,NA,14,0,NA,NA,NA,TRUE,14:0/14:0,0.048771619,1bar
250A,PG 28:0_10.25 | 14:0/14:0,0.298831367,PG,2,NA,28,0,10.25,NA,14,0,NA,14,0,NA,NA,NA,TRUE,14:0/14:0,0.237908301,250bar
