### DATA:
#
# 1802
#      Q             I(Q)           Error     
1.16130467E-02  2.43351173E+01  2.88888752E-01
1.19070479E-02  2.18127213E+01  2.38386855E-01
1.22010491E-02  1.94356289E+01  2.07312599E-01
1.24950503E-02  1.80356350E+01  1.74951226E-01
1.27890515E-02  1.65136623E+01  1.61078498E-01
1.30830527E-02  1.48084316E+01  1.35980606E-01
1.33770538E-02  1.39635401E+01  1.20558038E-01
1.36710550E-02  1.27492247E+01  1.07851826E-01
1.39650562E-02  1.18485565E+01  9.29217488E-02
1.42590574E-02  1.10664997E+01  8.44670013E-02
1.45530586E-02  1.03262043E+01  7.74111822E-02
1.48470598E-02  9.55625153E+00  7.02605024E-02
1.51410609E-02  9.15390015E+00  7.05486163E-02
1.54350621E-02  8.56677437E+00  5.67188151E-02
1.57290633E-02  8.07295513E+00  4.80657481E-02
1.60230645E-02  7.54480219E+00  4.83893529E-02
1.63170657E-02  7.29517078E+00  4.32626493E-02
1.66110669E-02  6.73039770E+00  4.20303382E-02
1.69050680E-02  6.49516726E+00  4.06695195E-02
1.71990692E-02  5.95238543E+00  3.41157094E-02
1.74930704E-02  5.72748041E+00  3.90742011E-02
1.77870716E-02  5.44355965E+00  3.34692523E-02
1.80810728E-02  5.08956671E+00  2.87173502E-02
1.83750740E-02  4.91124392E+00  2.77343299E-02
1.86690751E-02  4.68775606E+00  2.91092470E-02
1.89630763E-02  4.40455627E+00  2.53517684E-02
1.92570775E-02  4.06629133E+00  2.34084241E-02
1.95510787E-02  3.77207303E+00  2.28773002E-02
1.98450799E-02  3.63976741E+00  2.15568133E-02
2.01390811E-02  3.50180387E+00  2.08009854E-02
2.04330822E-02  3.24409652E+00  1.94693152E-02
2.07270834E-02  3.10012388E+00  1.90428570E-02
2.10210846E-02  2.97059870E+00  1.75758339E-02
2.13150858E-02  2.92166781E+00  1.68466568E-02
2.16090870E-02  2.76060152E+00  1.48340669E-02
2.19030882E-02  2.65897822E+00  1.50301168E-02
2.21970893E-02  2.50807834E+00  1.37242135E-02
2.24910905E-02  2.36317825E+00  1.25876563E-02
