### DATA:
#
# 1802
#      Q             I(Q)           Error     
1.16130467E-02  1.15067863E+01  2.28238568E-01
1.19070479E-02  1.00349779E+01  1.49039477E-01
1.22010491E-02  9.03917694E+00  1.45589635E-01
1.24950503E-02  8.91726780E+00  1.57167003E-01
1.27890515E-02  8.16979408E+00  1.40972093E-01
1.30830527E-02  7.62264299E+00  1.20501623E-01
1.33770538E-02  6.96242142E+00  1.05147727E-01
1.36710550E-02  6.75142860E+00  1.08701780E-01
1.39650562E-02  6.50467730E+00  9.46417451E-02
1.42590574E-02  5.88869095E+00  8.38321820E-02
1.45530586E-02  5.46094275E+00  8.26225877E-02
1.48470598E-02  5.32111788E+00  7.05192387E-02
1.51410609E-02  4.65965700E+00  7.11447448E-02
1.54350621E-02  4.40147161E+00  6.18398897E-02
1.57290633E-02  4.41764975E+00  5.90797998E-02
1.60230645E-02  4.17758703E+00  6.07949123E-02
1.63170657E-02  3.95960498E+00  5.50616197E-02
1.66110669E-02  3.55272889E+00  5.04537001E-02
1.69050680E-02  3.48520041E+00  5.30864000E-02
1.71990692E-02  3.32290530E+00  3.91540080E-02
1.74930704E-02  3.27447343E+00  4.20380197E-02
1.77870716E-02  3.06347394E+00  3.89763229E-02
1.80810728E-02  2.96554947E+00  4.11597230E-02
1.83750740E-02  2.85916662E+00  3.65376286E-02
1.86690751E-02  2.66743541E+00  3.50267626E-02
1.89630763E-02  2.59291410E+00  3.38032991E-02
1.92570775E-02  2.33550930E+00  2.85450034E-02
1.95510787E-02  2.10568905E+00  2.39737667E-02
1.98450799E-02  2.08111286E+00  2.40920484E-02
2.01390811E-02  2.11474681E+00  2.51427349E-02
2.04330822E-02  1.96698070E+00  2.36598440E-02
2.07270834E-02  1.82988632E+00  2.27515772E-02
2.10210846E-02  1.81807458E+00  2.01635305E-02
2.13150858E-02  1.77280128E+00  2.09720042E-02
2.16090870E-02  1.67577565E+00  2.08021086E-02
2.19030882E-02  1.61366224E+00  1.80283468E-02
2.21970893E-02  1.61949551E+00  1.90431066E-02
2.24910905E-02  1.55432570E+00  1.79469083E-02
2.27850917E-02  1.56526613E+00  1.79637149E-02
