Sample3_Ex340_Em440,,Sample3_Ex340_Em490,,
Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),
151.0041656,417.5334778,151.0144806,414.7934875,
151.5041656,423.0050049,151.5144348,411.624054,
152.0041656,418.5196228,152.0144348,415.9086609,
152.5041656,422.6169739,152.5144348,410.6712952,
153.0041656,424.0352173,153.0144348,414.8269348,
153.5041656,413.3134155,153.5144348,414.563324,
154.0041656,413.1612549,154.0144348,411.8078918,
154.5041656,403.3638611,154.5144348,418.1731262,
155.0041656,395.850708,155.0144348,409.7376709,
155.5041656,396.0324402,155.5144348,413.3222351,
156.0041656,392.3724976,156.0144348,413.3313293,
156.5041656,386.5090942,156.5144348,415.0190735,
157.0041656,386.6626892,157.0144348,409.3446045,
157.5041656,375.0696716,157.5144348,403.813446,
158.0041656,371.7244568,158.0144348,415.3452759,
158.5041656,370.7733765,158.5144348,408.4262695,
159.0041656,360.1340027,159.0144348,398.8717651,
159.5041656,353.2810669,159.5144348,420.4369202,
160.0041656,353.0397339,160.0144348,409.5712585,
160.5041656,343.1625366,160.5144348,400.550293,
161.0041656,337.7513123,161.0144348,405.677948,
161.5041656,333.4732056,161.5144348,405.2208557,
162.0041656,329.4468384,162.0144348,407.0968323,
162.5041656,322.6439514,162.5144348,401.264679,
163.0041656,312.1687317,163.0144348,402.3143616,
163.5041656,316.023407,163.5144348,404.5539856,
164.0041656,317.6292419,164.0144348,400.897522,
164.5041656,330.5271912,164.5144348,403.1941528,
165.0041656,322.1668701,165.0144348,400.3409119,
165.5041656,337.1958008,165.5144348,400.2542419,
166.0041656,336.0123291,166.0144348,406.4813538,
166.5041656,347.5917358,166.5144348,404.6297913,
167.0041656,344.5162659,167.0144348,407.1629333,
167.5041656,351.1439819,167.5144348,406.760376,
168.0041656,358.6378174,168.0144806,410.4838867,
168.5041656,367.7765198,168.5144348,408.1242676,
169.0041656,368.9389954,169.0144806,409.3402405,
169.5041656,377.1167603,169.5144348,410.7373352,
170.0041656,381.1716919,170.0144348,406.5924377,
170.5041656,382.7852173,170.5144348,411.9902039,
171.0041656,384.553833,171.0144348,408.3667603,
171.5041656,397.7554626,171.5144348,410.951416,
172.0041656,391.4869995,172.0144348,405.066803,
172.5041656,399.9430237,172.5144348,415.7828064,
173.0041656,409.9769287,173.0144348,409.0158386,
173.5041656,407.0758972,173.5144806,411.6199646,
174.0041656,415.975708,174.0144806,411.3304749,
174.5041656,421.9977722,174.5144348,418.3713379,
175.0041656,412.440918,175.0144348,415.9656982,
175.5041656,415.7984314,175.5144348,408.2217712,
176.0041656,421.5158691,176.0144348,417.789978,
176.5041656,411.194458,176.5144348,413.4535522,
177.0041656,414.8188782,177.0144348,414.1788025,
177.5041656,413.1771851,177.5144348,410.8509827,
178.0041656,415.3740845,178.0144348,412.9512634,
178.5041656,408.4173889,178.5144348,410.4354553,
179.0041656,400.9387512,179.0144348,409.7276001,
179.5041656,389.6539917,179.5144348,405.8376465,
180.0041656,387.7532959,180.0144348,402.2846069,
180.5041656,383.6277771,180.5144348,402.1694946,
181.0041656,380.506134,181.0144348,395.8348999,
181.5041656,381.56073,181.5144348,390.7909241,
182.0041656,355.6556091,182.0144348,394.9382629,
182.5041656,367.0160217,182.5144348,395.2168274,
183.0041656,361.0391846,183.0144348,391.5838928,
183.5041656,354.0579529,183.5144348,392.4934082,
184.0041656,347.2015381,184.0144348,386.8561401,
184.5041656,345.3621216,184.5144806,387.5422974,
185.0041656,346.7302246,185.0144348,389.7634583,
185.5041656,344.2138672,185.5144348,380.9726868,
186.0041656,346.5162659,186.0144348,382.1771545,
186.5041656,339.882843,186.5144806,387.185791,
187.0041656,343.8269958,187.0144348,384.9821777,
187.5041656,341.4933167,187.5144348,379.8260193,
188.0041656,338.190094,188.0144348,379.8677979,
188.5041656,337.2716064,188.5144348,382.4387512,
