Sample 8,,
Wavelength (nm),Intensity (a.u.),
400,54.36693192,
401.9599915,73.03639221,
403.9299927,101.1133957,
406.0599976,138.4456787,
408.0299988,161.1552429,
410,208.5568085,
412,244.1360016,
414,291.9045715,
416,374.7124939,
418,407.9577637,
420,494.3125,
421.9599915,566.6149292,
423.9299927,617.9077148,
426.0599976,712.3413086,
428.0299988,767.7704468,
430,807.3544922,
432,903.631958,
434,923.5020752,
436,934.8510132,
438,991.2130737,
440,987.6535645,
441.9599915,1000,
443.9299927,1000,
446.0599976,1000,
448.0299988,1000,
450,1000,
451.9599915,1000,
453.9299927,1000,
456.0599976,1000,
458.0299988,989.0944214,
460,975.9584961,
461.9599915,951.4064941,
463.9299927,924.4107666,
466.0599976,871.4879761,
468.0299988,857.9048462,
470,836.0198364,
471.9400024,821.2510376,
474.019989,786.9779663,
475.9700012,767.5478516,
478.0499878,720.8308716,
480,656.0376587,
481.9599915,672.4817505,
483.9299927,636.3457031,
486.0599976,584.1710205,
488.0299988,516.6688232,
490,533.7606201,
491.9400024,495.9836731,
494.019989,437.5281067,
495.9700012,439.9100342,
498.0499878,450.6295166,
500,397.1156311,
501.9599915,377.584198,
503.9299927,356.0348816,
506.0599976,338.4456787,
508.0299988,316.1722717,
510,296.8809509,
511.9400024,258.2204895,
514.0200195,254.1218414,
515.9699707,238.9921112,
518.0499878,220.0142517,
520,218.3108063,
521.9400024,212.0261383,
524.0200195,190.7789154,
525.9699707,173.837326,
528.0499878,148.6601105,
530,153.0133057,
531.9400024,138.3332367,
534.0200195,138.8672943,
535.9699707,142.2700043,
538.0499878,130.6317749,
540,119.9793015,
542.0499878,112.7472992,
543.9699707,102.236618,
546.0200195,94.14661407,
547.9400024,86.00218201,
550,83.65996552,
551.9400024,72.39382172,
554.0200195,68.07048798,
555.9699707,66.82785034,
558.0499878,67.43940735,
560,54.59531784,
562.0499878,55.39265823,
563.9699707,54.96442413,
566.0200195,44.5843811,
567.9400024,50.40660477,
570,51.48863983,
571.9400024,44.47372055,
574.0200195,43.57769012,
575.9699707,46.62858582,
578.0499878,43.1416626,
580,38.94245529,
582.0499878,36.99687576,
583.9699707,32.80822754,
586.0200195,35.99184799,
587.9400024,30.69612122,
590,36.42594147,
592.0499878,30.56796074,
593.9699707,35.01010895,
596.0200195,35.61996841,
597.9400024,34.40396118,
600,24.18371773,

Sample 8,
Sample 8
Collection Time: 5/12/2025 10:49:54 AM
Operator Name  :
Scan Software Version: 1.2(147)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          MY15240001
Data mode                         Fluorescence
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        400.00
Stop (nm)                         600.00
Ex. Wavelength (nm)               340.00
Ex. Slit (nm)                     2.5
Em. Slit (nm)                     5
Scan rate (nm/min)                1200.00
Data interval (nm)                2.0000
Averaging Time (s)                0.1000
Excitation filter                 Auto
Emission filter                   Open
PMT voltage (V)                   850
Corrected spectra                 OFF
Method Log     :
Method Name    : Default
Date/Time stamp: 5/9/2025 6:30:17 PM
Method Modifications:
PMT Volts Changed: 5/9/2025 6:56:16 PM, Old:600, New:800
Autoconvert Changed: 5/9/2025 6:56:16 PM, Old:None, New:Ascii with Log
Scan Control Changed: 5/9/2025 6:56:16 PM, Old:Medium, New:Fast
Emission PMT (V): Changed: 5/9/2025 6:56:16 PM, Old: 600, New: 800
Excitation Wavelength Changed: 5/9/2025 6:56:16 PM, Old: 350.00, New: 340.00
Data interval: Changed: 5/9/2025 6:56:16 PM, Old:   1.00, New:   2.00
Ex. Slit Width (nm): Changed: 5/9/2025 6:57:13 PM, Old:5, New:2.5
PMT Volts Changed: 5/10/2025 2:26:34 PM, Old:800, New:1000
Emission PMT (V): Changed: 5/10/2025 2:26:34 PM, Old: 800, New:1000
PMT Volts Changed: 5/10/2025 2:26:57 PM, Old:1000, New:850
Emission PMT (V): Changed: 5/10/2025 2:26:57 PM, Old:1000, New: 850
PMT Volts Changed: 5/11/2025 1:48:05 PM, Old:850, New:800
Emission PMT (V): Changed: 5/11/2025 1:48:05 PM, Old: 850, New: 800
PMT Volts Changed: 5/11/2025 1:48:42 PM, Old:800, New:850
Emission PMT (V): Changed: 5/11/2025 1:48:42 PM, Old: 800, New: 850
End Method Modifications

