Sample6_Ex340_Em440,,Sample6_Ex340_Em490,,
Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),
123.0041656,252.5632324,123.0144348,337.73526,
123.5041656,260.550354,123.5144806,336.8164368,
124.0041656,255.8745422,124.0144348,337.0470581,
124.5041656,252.6206665,124.5144348,341.3015747,
125.0041656,251.0762482,125.0144806,333.7955322,
125.5041656,256.0159302,125.5144348,342.2926636,
126.0041656,252.9131165,126.0144806,332.0600891,
126.5041656,255.9042206,126.5144348,337.4816589,
127.0041656,247.8264618,127.0144348,339.2954407,
127.5041656,242.3720398,127.5144806,335.2744751,
128.0041656,242.0922852,128.0144348,332.5872498,
128.5041656,235.8766479,128.5144348,328.5206909,
129.0041656,231.9033051,129.0144348,334.2384338,
129.5041656,227.5021973,129.5144348,325.0896301,
130.0041656,228.2368317,130.0144348,320.1941528,
130.5041656,221.1382141,130.5144806,325.7089233,
131.0041656,216.5490875,131.0144348,328.7330017,
131.5041656,217.903717,131.5144348,323.0775146,
132.0041656,211.615097,132.0144348,322.5908203,
132.5041656,207.7615967,132.5144348,317.3722229,
133.0041656,206.4176941,133.0144348,316.5746765,
133.5041656,202.0849915,133.5144348,311.3396606,
134.0041656,201.720932,134.0144348,311.6289368,
134.5041656,200.1189575,134.5144348,311.0291748,
135.0041656,203.772049,135.0144348,311.6391602,
135.5041656,195.3710632,135.5144348,313.1555786,
136.0041656,201.4891205,136.0144348,305.4232483,
136.5041656,194.4934235,136.5144348,306.9679871,
137.0041656,197.7016296,137.0144348,311.9750061,
137.5041656,191.6998138,137.5144348,306.4604492,
138.0041656,191.6893921,138.0144348,304.0067444,
138.5041656,192.8049316,138.5144348,311.4868774,
139.0041656,190.3125,139.0144348,312.9047546,
139.5041656,192.7758942,139.5144348,307.3628845,
140.0041656,197.0784912,140.0144348,306.3796692,
140.5041656,196.1720734,140.5144348,307.3735352,
141.0041656,196.1021423,141.0144348,303.0027466,
141.5041656,192.2547455,141.5144348,312.8543091,
142.0041656,192.2821045,142.0144348,308.092926,
142.5041656,190.9264679,142.5144348,307.5557556,
143.0041656,193.8045502,143.0144806,302.4688416,
143.5041656,194.0676117,143.5144348,313.8663025,
144.0041656,197.4541321,144.0144348,310.4511108,
