clock	press_act	press_set	state	temp_ext	temp_int	temp_set	time	watch
20250514 200217	800.2	800	3	0.7	4.9	0	60	151.1702115535736
20250514 200218	800.2	800	3	0.7	4.9	0	60	152.17021298408508
20250514 200219	800.2	800	3	0.7	4.9	0	60	153.17021441459656
20250514 200220	800.2	800	3	0.7	4.9	0	60	154.17021584510803
20250514 200221	800.2	800	3	0.7	4.9	0	60	155.1702172756195
20250514 200222	800.2	800	3	0.7	4.9	0	60	156.1702184677124
20250514 200223	800.2	800	3	0.7	4.9	0	60	157.17021989822388
20250514 200224	800.2	800	3	0.7	4.9	0	60	158.17022132873535
20250514 200225	800.2	800	3	0.7	4.9	0	60	159.17022275924683
20250514 200226	800.2	800	3	0.7	4.9	0	60	160.1702241897583
20250514 200227	800.2	800	3	0.7	4.9	0	60	161.1702253818512
20250514 200228	800.3	800	3	0.7	4.9	0	60	162.17022705078125
20250514 200229	800.2	800	3	0.7	4.9	0	60	163.17022824287415
20250514 200230	800.2	800	3	0.7	4.9	0	60	164.1702299118042
20250514 200231	800.2	800	3	0.7	4.9	0	60	165.1702311038971
20250514 200232	800.2	800	3	0.7	4.9	0	60	166.17023253440857
20250514 200233	800.2	800	3	0.7	4.9	0	60	167.17023396492004
20250514 200234	800.2	800	3	0.7	4.9	0	60	168.17023539543152
20250514 200235	800.2	800	3	0.7	4.9	0	60	169.170236825943
20250514 200236	800.2	800	3	0.7	4.9	0	60	170.17023825645447
20250514 200237	800.2	800	3	0.7	4.9	0	60	171.17023944854736
20250514 200238	800.2	800	3	0.7	4.9	0	60	172.17024111747742
20250514 200239	800.2	800	3	0.7	4.9	0	60	173.1702423095703
20250514 200240	800.2	800	3	0.7	4.9	0	60	174.1702437400818
20250514 200241	800.2	800	3	0.7	4.9	0	60	175.17024517059326
20250514 200242	800.2	800	3	0.7	4.9	0	60	176.17024636268616
20250514 200243	800.2	800	3	0.7	4.9	0	60	177.1702480316162
20250514 200244	800.2	800	3	0.7	4.9	0	60	178.1702492237091
20250514 200245	800.2	800	3	0.7	4.9	0	60	179.17025089263916
20250514 200246	800.2	700	4	0.7	4.9	0	60	180.23025226593018
20250514 200247	723.5	700	4	0.7	4.9	0	60	181.2202537059784
20250514 200248	703.7	700	4	0.7	4.9	0	60	182.22025513648987
20250514 200249	698.2	700	4	0.7	4.9	0	60	183.22025656700134
20250514 200250	699.3	700	4	0.7	4.9	0	60	184.22025775909424
20250514 200251	700.9	700	4	0.7	4.9	0	60	185.2202594280243
20250514 200252	700.1	700	4	0.7	4.9	0	60	186.2202606201172
20250514 200253	699.4	700	4	0.7	4.9	0	60	187.22026205062866
20250514 200254	699.9	700	4	0.7	4.9	0	60	188.22026348114014
20250514 200255	700.4	700	4	0.7	4.9	0	60	189.22026467323303
20250514 200256	700.3	700	4	0.7	4.9	0	60	190.2202663421631
20250514 200257	699.8	700	4	0.7	4.9	0	60	191.22026753425598
20250514 200258	699.8	700	4	0.7	4.9	0	60	192.22026920318604
20250514 200259	700.0	700	4	0.7	4.9	0	60	193.22027039527893
20250514 200300	700.1	700	4	0.7	4.9	0	60	194.2202718257904
20250514 200301	700.1	700	4	0.7	4.9	0	60	195.22027325630188
20250514 200302	700.1	700	4	0.7	4.9	0	60	196.22027468681335
20250514 200303	700.2	700	4	0.7	4.9	0	60	197.22027611732483
20250514 200304	700.2	700	4	0.7	4.9	0	60	198.2202775478363
20250514 200305	700.2	700	4	0.7	4.9	0	60	199.2202787399292
20250514 200306	700.2	700	4	0.7	4.9	0	60	200.22028040885925
20250514 200307	700.2	700	4	0.7	4.9	0	60	201.22028160095215
20250514 200308	700.2	700	4	0.7	4.9	0	60	202.22028303146362
20250514 200309	700.2	700	4	0.7	4.9	0	60	203.2202844619751
20250514 200310	700.2	700	4	0.7	4.9	0	60	204.220285654068
20250514 200311	700.2	700	4	0.7	4.9	0	60	205.22028732299805
20250514 200312	700.2	700	4	0.7	4.9	0	60	206.22028851509094
20250514 200313	700.3	700	4	0.7	4.9	0	60	207.220290184021
20250514 200314	700.2	700	4	0.7	4.9	0	60	208.2202913761139
20250514 200315	700.3	700	4	0.7	4.9	0	60	209.22029304504395
20250514 200316	700.2	700	4	0.7	4.9	0	60	210.22029423713684
20250514 200317	700.2	700	4	0.7	4.9	0	60	211.22029566764832
20250514 200318	700.2	700	4	0.7	4.9	0	60	212.2202970981598
20250514 200319	700.2	700	4	0.7	4.9	0	60	213.22029852867126
20250514 200320	700.2	700	4	0.7	4.9	0	60	214.22029972076416
20250514 200321	700.2	700	4	0.7	4.9	0	60	215.2203013896942
20250514 200322	700.2	700	4	0.7	4.9	0	60	216.2203025817871
20250514 200323	700.2	700	4	0.7	4.9	0	60	217.22030425071716
20250514 200324	700.2	700	4	0.7	4.9	0	60	218.22030544281006
20250514 200325	700.2	700	4	0.7	4.9	0	60	219.22030663490295
20250514 200326	700.2	700	4	0.7	4.9	0	60	220.220308303833
20250514 200327	700.2	700	4	0.7	4.9	0	60	221.2203094959259
20250514 200328	700.2	700	4	0.7	4.9	0	60	222.22031116485596
20250514 200329	700.2	700	4	0.7	4.9	0	60	223.22031235694885
20250514 200330	700.2	700	4	0.7	4.9	0	60	224.2203140258789
20250514 200331	700.2	700	4	0.7	4.9	0	60	225.2203152179718
