Sample1_Ex340_Em440,,Sample1_Ex340_Em490,,
Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),
182.0041656,145.3017578,182.0144348,162.1956482,
182.5041656,138.037674,182.5144348,166.1954193,
183.0041656,138.5970612,183.0144806,159.5811005,
183.5041656,138.6811523,183.5144348,163.6931458,
184.0041656,138.2556152,184.0144348,158.5110779,
184.5041656,132.0721283,184.5144348,157.619873,
185.0041656,131.8710327,185.0144348,157.6055908,
185.5041656,132.645462,185.5144806,158.1223297,
186.0041656,133.1392517,186.0144348,153.341156,
186.5041656,132.2371063,186.5144348,155.2595367,
187.0041656,128.6664429,187.0144348,153.3933411,
187.5041656,128.8469238,187.5144806,156.8021851,
188.0041656,129.0314484,188.0144348,154.8907166,
188.5041656,124.7869949,188.5144806,154.461319,
189.0041656,125.7697906,189.0144348,153.6597443,
189.5041656,124.6891632,189.5144348,157.3805389,
190.0041656,129.5871582,190.0144348,153.5900726,
190.5041656,124.356369,190.5144806,152.9868469,
191.0041656,126.3155212,191.0144348,155.0237579,
191.5041656,129.1145782,191.5144348,156.8782654,
192.0041656,125.8156891,192.0144348,151.1345673,
192.5041656,124.5189209,192.5144348,152.1117706,
193.0041656,126.3884888,193.0144348,154.8692932,
193.5041656,127.0348434,193.5144348,150.11026,
194.0041656,126.185936,194.0144348,157.0723114,
194.5041656,126.1042175,194.5144348,152.6704865,
195.0041656,130.3020477,195.0144348,152.1825562,
195.5041656,127.1488342,195.5144348,156.7863464,
196.0041656,128.1347046,196.0144958,159.177887,
196.5041656,128.1268921,196.5144348,150.1876221,
197.0041656,127.5147476,197.0144348,150.9884033,
197.5041656,122.6981506,197.5144348,148.1674805,
198.0041656,123.5859222,198.0144806,151.4138489,
198.5041656,122.4582901,198.5144348,151.2778015,
199.0041656,126.6820297,199.0144348,150.6755371,
199.5041656,125.720787,199.5144806,151.730896,
200.0041656,124.4326248,200.0144348,153.4970245,
200.5041656,122.9084854,200.5144348,150.9371033,
201.0041656,129.7432251,201.0144348,154.3511047,
201.5041656,126.7696304,201.5144348,152.6716614,
202.0041656,128.4338531,202.0144806,151.8404541,
202.5041656,123.0564728,202.5144348,159.804245,
203.0041656,121.7697296,203.0144806,147.1743164,
203.5041656,125.8004456,203.5144348,151.0050659,
204.0041656,127.0450974,204.0144806,154.5414124,
204.5041656,123.658493,204.5144348,153.1020813,
205.0041656,120.5089798,205.0144348,151.2439575,
205.5041656,117.7207794,205.5144348,147.2230377,
206.0041656,117.5160141,206.0144348,155.090332,
206.5041656,113.693512,206.5144348,147.4435883,
207.0041656,112.0036697,207.0144348,148.9082947,
207.5041656,106.906601,207.5144806,148.1047974,
208.0041656,106.0882187,208.0144348,146.6306152,
208.5041656,101.4040756,208.5144348,145.160675,
209.0041656,102.7302704,209.0144348,144.2371979,
209.5041656,101.6891174,209.5144348,139.3384705,
210.0041656,95.01701355,210.0144348,138.960083,
210.5041656,93.16699982,210.5144348,139.9629974,
211.0041656,94.60904694,211.0144348,139.0510559,
211.5041656,89.57607269,211.5144348,135.2423706,
212.0041656,88.42179871,212.0144348,131.6405487,
212.5041656,83.12139893,212.5144806,134.8381348,
213.0041656,82.73544312,213.0144806,137.9021454,
213.5041656,80.91110992,213.5144348,131.3257904,
214.0041656,82.92918396,214.0144806,131.6424713,
214.5041656,82.19055176,214.5144806,131.0106964,
215.0041656,81.63526154,215.0144348,131.5880585,
215.5041656,84.14116669,215.5144806,128.2592773,
216.0041656,85.12089539,216.0144348,129.5719604,
216.5041656,87.52848816,216.5144806,132.3709869,
217.0041656,90.41584015,217.0144348,135.4199982,
217.5041656,90.146698,217.5144806,135.7935638,
218.0041656,94.45232391,218.0144348,134.9024963,
218.5041656,96.89137268,218.5144348,137.1243896,
219.0041656,97.67821503,219.0144348,140.955307,
219.5041656,98.35440063,219.5144348,137.2518768,
220.0041656,103.7239456,220.0144348,142.1857605,
220.5041656,105.6984711,220.5144806,138.6743317,
221.0041656,103.8508377,221.0144348,143.3493652,
221.5041656,107.1310806,221.5144348,142.5682373,
222.0041656,110.429451,222.0144348,142.3016663,
222.5041656,118.3269272,222.5144348,149.3105774,
223.0041656,116.6323013,223.0144348,149.8338928,
223.5041656,119.8290024,223.5144348,147.103653,
224.0041656,116.1251221,224.0144348,147.9802094,
224.5041656,124.2345276,224.5144348,154.1139526,
225.0041656,127.3055191,225.0144348,148.7913208,
225.5041656,123.7738571,225.5144348,147.5953827,
226.0041656,124.0477676,226.0144348,151.9261017,
226.5041656,127.6283722,226.5144348,153.2618103,
227.0041656,126.1557922,227.0144806,151.8436584,
227.5041656,125.4423294,227.5144806,150.7137146,
228.0041656,124.4943237,228.0144348,153.2008057,
228.5041656,123.8546066,228.5144348,154.1309662,
