Sample6_Ex340_Em440,,Sample6_Ex340_Em490,,
Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),
196.0041656,255.9958954,196.0144806,275.2720947,
196.5041656,253.9111328,196.5144806,278.7796936,
197.0041656,253.6790314,197.0144806,277.008606,
197.5041656,251.3712921,197.5144806,275.4479065,
198.0041656,253.1508484,198.0144806,277.4822998,
198.5041656,251.5326691,198.5144806,282.8772888,
199.0041656,252.9809418,199.0144806,276.0550842,
199.5041656,256.0626526,199.5144806,273.6040344,
200.0041656,251.7042236,200.0144806,272.4219971,
200.5041656,250.9581757,200.5144806,279.1876831,
201.0041656,253.3833313,201.0144806,279.88797,
201.5041656,249.8663635,201.5144806,273.7652588,
202.0041656,253.1879272,202.0144806,274.6417236,
202.5041656,252.3703613,202.5144806,281.1147766,
203.0041656,253.3051605,203.0144806,280.321228,
203.5041656,252.7753448,203.5144806,281.1587524,
204.0041656,252.5964355,204.0144806,275.9862976,
204.5041656,251.5486145,204.5144806,274.7886353,
205.0041656,250.8019257,205.0144806,274.2904663,
205.5041656,239.8075562,205.5144806,276.9788208,
206.0041656,245.2210541,206.0144806,274.0150757,
206.5041656,229.8357697,206.5144806,271.6572876,
207.0041656,229.6483917,207.0144806,270.5334473,
207.5041656,224.6472321,207.5144806,271.2695313,
208.0041656,222.1632996,208.0144806,272.9671021,
208.5041656,219.6747742,208.5144806,268.0145569,
209.0041656,214.1761627,209.0144806,269.2829285,
209.5041656,216.602478,209.5144806,267.6571045,
210.0041656,203.6773682,210.0144806,266.076355,
210.5041656,204.4524078,210.5144806,266.8761292,
211.0041656,199.4415741,211.0144806,265.3453979,
211.5041656,193.3718567,211.5144806,263.1651917,
212.0041656,196.3244171,212.0144806,266.9061279,
212.5041656,187.83992,212.5144806,261.3043518,
213.0041656,185.4232635,213.0144806,261.1925659,
213.5041656,181.8624725,213.5144806,260.6914673,
214.0041656,176.8482056,214.0144806,261.2328186,
214.5041656,176.4807281,214.5144806,256.9698792,
215.0041656,172.5314484,215.0144806,255.5895081,
215.5041656,185.7778931,215.5144806,258.6379395,
216.0041656,179.9815674,216.0144806,263.3890381,
216.5041656,186.0802612,216.5144806,263.070282,
217.0041656,189.9036865,217.0144806,265.3764954,
217.5041656,196.6723022,217.5144806,260.3184509,
218.0041656,194.0657501,218.0144806,269.6869507,
218.5041656,205.3659973,218.5144806,260.2306519,
219.0041656,207.1186523,219.0144806,271.2666321,
219.5041656,210.6381683,219.5144806,265.2522583,
220.0041656,211.0936279,220.0144806,265.6768494,
220.5041656,220.3062286,220.5144806,271.9461365,
221.0041656,219.956192,221.0144806,270.6547852,
221.5041656,228.552887,221.5144806,275.8690491,
222.0041656,225.0377655,222.0144806,272.0892944,
222.5041656,237.2059784,222.5144806,267.8542175,
223.0041656,237.4752045,223.0144806,274.7456055,
223.5041656,240.3603363,223.5144806,274.0129089,
224.0041656,244.1108704,224.0144806,277.1639099,
224.5041656,250.2722168,224.5144806,275.4128723,
225.0041656,251.3053131,225.0144806,277.9152222,
225.5041656,254.1027069,225.5144806,275.589386,
226.0041656,254.7273102,226.0144806,274.0444336,
226.5041656,251.9732361,226.5144806,272.6685486,
227.0041656,252.4455719,227.0144806,272.8433533,
227.5041656,253.2324219,227.5144806,276.4721375,
228.0041656,253.8292694,228.0144806,273.5648499,
228.5041656,246.7582245,228.5144806,275.6045532,
229.0041656,246.1677399,229.0144806,272.7182007,
229.5041656,241.2953644,229.5144806,271.692627,
230.0041656,236.9295959,230.0144806,267.5826721,
230.5041656,233.3489685,230.5144806,266.8796082,
231.0041656,233.4219513,231.0144806,265.1773682,
231.5041656,225.5187073,231.5144806,259.7897949,
232.0041656,223.8140106,232.0144806,255.4934692,
232.5041656,219.0139465,232.5144806,264.8286438,
233.0041656,212.1056976,233.0144806,260.9099426,
233.5041656,211.5534058,233.5144806,259.9465027,
234.0041656,211.7780304,234.0144806,251.3127594,
234.5041656,207.2427826,234.5144806,256.2315674,
235.0041656,203.5531158,235.0144806,253.8509674,
235.5041656,203.7259979,235.5144806,249.3528442,
236.0041656,201.5195923,236.0144806,252.4863129,
236.5041656,202.7720642,236.5144806,249.7413788,
237.0041656,198.9923859,237.0144806,247.5018768,
237.5041656,201.4819336,237.5144806,244.2876129,
238.0041656,196.9708405,238.0144806,246.2304688,
238.5041656,196.2924347,238.5144806,247.5970764,
239.0041656,196.8848724,239.0144806,248.3542938,
239.5041656,193.1711426,239.5144806,241.7931366,
240.0041656,198.9714661,240.0144806,243.1972809,
240.5041656,197.5937653,240.5144806,245.4521484,
241.0041656,195.8918304,241.0144806,242.9001923,
241.5041656,195.5725555,241.5144806,240.2052307,
242.0041656,197.6562347,242.0144806,246.3082275,
242.5041656,195.2090302,242.5144806,250.3663635,
243.0041656,195.9585571,243.0144806,244.015564,
243.5041656,194.9315491,243.5144806,242.4481506,
244.0041656,196.7577209,244.0144806,247.5704956,
244.5041656,194.9756317,244.5144806,242.8168793,
245.0041656,194.3699341,245.0144806,244.6816559,
245.5041656,193.6320038,245.5144806,242.5898438,
246.0041656,197.5012207,246.0144806,242.7285461,
246.5041656,195.0213165,246.5144806,248.1891022,
247.0041656,197.4470062,247.0144806,238.6174164,
247.5041656,193.3436584,247.5144806,243.7482758,
248.0041656,194.4085236,248.0144806,240.8719025,
248.5041656,193.934845,248.5144806,240.4745483,
249.0041656,194.9911346,249.0144806,245.5626831,
249.5041656,193.6972961,249.5144806,241.3519745,
250.0041656,193.8334808,250.0144806,242.7275696,
250.5041656,194.8749847,250.5144806,241.3697662,
251.0041656,194.3282776,251.0144806,247.1900177,
251.5041656,192.0163574,251.5144806,243.5122986,
